,WHITE,ALCHY,JUNKY,SUPER,MARRIED,FELON,WORKREL,PROPTY,PERSON,MALE,PRIORS,SCHOOL,RULE,AGE,TSERVD,FOLLOW,RECID,TIME,FILE
1121,0,0,0,1,0,0,1,0,0,1,0,9,0,437,2,70,0,0,3
1124,1,0,1,1,0,0,1,1,0,1,6,8,3,396,16,77,1,34,2
1127,0,0,0,1,1,1,0,1,0,1,-9,12,3,323,54,80,0,0,3
1129,0,1,0,1,1,0,1,0,0,1,1,9,0,474,3,73,0,0,2
1137,0,0,0,1,1,1,1,1,0,1,1,7,0,334,29,74,1,27,2
1141,1,0,0,0,0,0,0,0,0,1,2,8,0,471,6,74,0,0,1
1143,1,0,0,0,0,0,0,0,0,1,-9,6,0,451,2,76,1,33,3
1147,1,0,0,1,1,0,0,0,0,1,0,10,0,370,1,78,0,0,3
1154,0,0,0,0,1,1,1,1,0,1,6,10,7,323,35,77,0,0,1
1156,0,0,0,1,1,0,1,0,0,1,0,11,0,329,19,71,0,0,2
1166,1,0,1,0,0,1,1,1,0,1,3,8,5,355,39,77,0,0,1
1167,1,0,0,1,0,0,0,0,0,0,0,9,0,379,4,76,0,0,2
1168,1,0,0,1,0,0,0,0,0,1,3,9,0,466,3,73,1,21,3
1177,0,0,0,1,1,0,0,0,0,1,-9,8,2,336,22,71,1,42,3
1179,1,0,0,1,0,0,1,0,0,1,0,14,2,354,22,79,0,0,3
1180,1,0,0,1,1,1,1,0,0,1,0,11,1,375,14,71,0,0,2
1182,0,1,0,1,1,1,1,0,1,1,4,11,0,418,42,75,0,0,1
1183,0,0,0,1,0,0,1,0,0,1,0,3,4,350,34,79,1,7,2
1184,0,0,0,1,1,0,1,0,0,1,1,1,0,441,2,70,1,10,3
1188,0,0,0,1,0,1,1,1,0,1,-9,13,0,356,27,76,0,0,3
1192,0,0,0,0,0,0,1,0,0,1,3,7,0,480,5,76,1,24,2
1193,0,0,0,1,0,0,0,0,0,1,0,7,0,361,6,70,0,0,1
1200,0,1,0,1,0,1,1,1,0,1,1,8,0,420,12,71,0,0,3
1211,0,1,0,1,1,0,0,1,0,1,0,9,0,343,5,76,0,0,2
1212,1,0,0,1,0,0,0,0,0,1,0,17,1,449,14,79,0,0,2
1224,1,1,0,1,0,1,1,1,0,1,0,11,0,363,11,70,0,0,2
1231,0,0,0,0,0,0,0,1,0,1,0,11,1,401,6,72,0,0,2
1233,1,0,0,0,0,0,0,0,0,1,2,13,2,422,5,77,1,6,3
1234,1,0,0,1,0,0,0,0,0,1,0,12,0,330,3,80,1,31,3
1235,1,0,0,1,1,1,1,1,0,1,2,8,0,493,26,76,0,0,2
1236,1,0,0,1,0,0,1,0,0,1,0,9,0,341,13,71,0,0,3
1237,0,0,0,1,1,1,0,0,1,1,3,6,0,484,67,76,0,0,3
1240,0,0,0,1,0,0,1,0,0,1,4,8,0,437,45,76,0,0,1
1241,0,0,1,1,1,0,1,0,0,1,0,13,0,331,21,73,0,0,2
1243,0,0,1,0,0,0,0,0,0,1,0,11,0,452,17,73,1,72,2
1250,0,0,0,1,1,1,1,0,1,1,0,11,2,384,52,77,0,0,3
1253,0,0,0,1,1,0,1,0,0,1,1,11,1,448,39,73,0,0,3
1255,0,0,0,0,1,0,1,0,0,1,0,8,1,331,8,80,0,0,2
1259,0,0,0,1,0,0,1,0,0,1,2,11,0,341,23,70,0,0,3
1260,0,0,0,0,1,0,0,0,0,1,1,9,0,336,25,78,1,5,3
1263,0,0,0,1,0,0,0,0,0,1,5,11,0,373,2,81,1,40,3
1264,1,0,0,0,0,0,0,0,0,1,0,8,0,347,11,72,0,0,3
1266,1,1,0,1,1,0,0,0,0,1,3,9,1,472,9,72,0,0,2
1267,1,0,0,1,0,1,0,1,0,1,0,12,1,326,8,73,1,34,3
1268,0,0,0,0,1,0,0,0,1,1,0,10,1,419,6,72,0,0,3
1269,1,0,0,1,1,1,1,0,0,1,0,11,0,436,14,76,0,0,3
1276,1,0,1,1,0,1,1,0,1,1,0,10,1,361,38,77,0,0,1
1279,1,0,1,0,0,0,1,0,0,1,6,6,0,432,6,79,0,0,1
1282,1,0,0,0,0,0,0,0,0,1,0,8,0,343,3,81,0,0,3
1285,0,0,1,0,1,1,1,0,1,1,3,5,0,409,31,76,1,57,1
1286,0,0,0,1,0,0,0,0,0,1,0,15,0,374,3,76,0,0,3
1289,0,0,0,1,1,0,1,0,0,1,0,12,0,328,26,79,0,0,3
1291,0,0,0,1,1,1,1,0,1,1,5,10,12,366,103,76,1,21,3
1300,0,0,0,1,1,0,1,0,0,1,0,12,0,371,14,77,0,0,3
1305,1,0,0,1,0,0,0,0,0,1,3,7,0,411,2,80,1,22,3
1307,1,1,0,1,0,0,0,0,0,1,2,12,0,348,11,71,0,0,1
1312,1,1,1,0,0,0,0,0,0,1,5,12,4,448,25,70,0,0,2
1313,0,1,0,0,1,0,0,0,0,1,3,10,0,364,9,75,0,0,1
1314,1,0,0,0,0,0,0,0,0,1,0,12,0,344,2,81,0,0,3
1315,0,0,0,1,1,0,1,0,0,1,2,12,0,368,31,80,0,0,2
1322,0,0,0,1,0,0,0,0,0,1,0,12,0,366,1,81,0,0,3
1325,1,0,0,0,0,0,1,0,0,1,3,9,2,437,6,78,0,0,3
1330,1,0,0,1,0,0,0,0,0,1,3,12,0,420,4,77,1,18,1
1332,0,0,0,1,1,0,1,0,0,1,0,12,0,393,9,75,0,0,2
1335,0,0,0,0,0,0,0,0,0,1,1,10,2,377,6,72,0,0,3
1343,1,0,1,0,0,0,0,0,0,1,0,10,2,398,7,79,0,0,1
1345,1,0,0,1,0,0,0,0,0,1,0,12,0,434,2,75,0,0,3
1346,1,0,1,0,0,0,0,0,0,1,6,9,6,396,25,70,0,0,2
1347,1,0,0,1,1,0,0,0,0,1,2,9,3,494,88,71,1,0,3
1348,0,0,0,1,1,1,1,1,0,1,3,11,1,398,57,75,0,0,3
1352,0,0,0,1,0,1,0,0,1,0,0,8,0,390,5,80,0,0,1
1354,0,1,0,0,0,0,1,0,0,1,1,9,0,386,10,76,1,24,2
1357,0,0,1,1,0,1,0,1,0,1,5,1,0,448,48,70,0,0,2
1360,0,0,0,0,1,1,1,1,0,1,3,10,5,331,54,78,0,0,3
1361,0,0,0,1,1,0,0,0,0,1,0,11,0,365,61,72,0,0,1
1362,0,0,0,1,1,1,0,0,0,1,1,4,0,483,18,70,1,29,2
1363,0,0,0,0,1,0,1,0,0,1,4,8,0,436,6,79,1,8,2
1365,0,0,0,1,0,0,0,0,0,1,1,12,5,329,71,74,0,0,2
1366,1,0,0,0,1,1,0,0,0,1,1,9,1,387,13,80,0,0,2
1368,0,0,1,1,0,0,1,0,0,1,3,9,0,416,5,81,1,13,2
1370,1,0,0,0,1,0,1,0,0,1,0,16,0,460,3,75,0,0,3
1371,0,0,0,1,1,0,1,0,0,1,3,11,0,349,7,73,1,28,1
1373,0,0,0,1,0,0,1,0,0,1,0,12,0,421,15,71,0,0,3
1377,1,0,0,1,1,0,1,0,0,1,0,9,0,335,3,75,0,0,3
1379,1,0,0,0,0,0,1,0,0,1,6,11,0,469,4,70,0,0,3
1386,1,1,1,1,0,0,0,0,0,1,0,6,0,355,33,74,0,0,1
1387,1,1,1,0,0,0,0,0,0,1,2,10,2,339,39,72,0,0,2
1390,1,0,0,1,0,0,1,0,0,1,7,7,0,426,2,81,1,18,3
1395,0,0,0,0,0,0,0,0,0,1,9,12,3,379,21,76,1,9,3
1396,0,0,0,1,1,0,1,0,0,1,-9,8,5,386,135,71,0,0,3
1397,0,0,0,1,1,0,0,0,0,1,0,10,0,357,2,71,0,0,1
1399,0,0,1,0,0,0,1,0,0,1,2,11,1,372,11,76,0,0,2
1401,1,0,0,1,0,0,0,0,0,1,0,7,0,332,1,75,0,0,3
1405,0,0,0,1,0,1,1,0,1,1,1,6,4,383,143,79,1,37,1
1407,1,1,0,1,0,0,1,0,0,1,5,10,31,348,54,76,1,7,2
1411,0,0,0,1,1,1,1,0,1,1,6,8,3,489,160,73,1,11,3
1415,1,0,0,1,1,0,1,0,0,1,2,7,0,388,2,71,0,0,3
1416,1,0,0,1,1,1,0,0,1,1,2,7,10,361,84,70,1,9,3
1417,0,0,0,1,1,1,1,0,0,1,1,12,1,386,39,72,0,0,3
1418,1,0,0,0,0,0,1,0,0,1,8,8,0,425,3,80,0,0,3
1419,1,0,0,1,1,1,1,1,0,1,0,12,0,339,14,79,0,0,3
1420,1,0,0,1,1,0,0,0,0,1,4,15,0,474,2,70,0,0,1
1421,0,0,0,0,0,0,1,0,0,1,0,12,2,335,13,76,0,0,2
1428,0,0,0,0,1,1,0,1,0,1,9,9,27,375,96,76,1,19,3
1431,0,0,0,0,0,0,1,0,0,1,6,9,1,338,9,70,0,0,3
1433,0,0,0,1,1,1,1,1,0,1,6,10,1,454,42,76,1,25,2
1438,0,0,0,1,1,0,1,1,0,1,0,12,0,344,14,76,0,0,2
1440,0,0,0,1,1,0,1,0,0,1,2,11,6,365,140,74,0,0,3
1442,0,0,0,1,1,0,1,0,0,1,-9,7,7,427,173,72,1,35,3
1444,0,0,0,1,0,0,1,0,0,1,0,12,0,361,2,81,0,0,3
1445,0,0,0,1,1,1,1,0,0,1,1,12,3,340,66,79,0,0,3
1452,0,0,1,1,0,0,1,0,0,1,-9,10,0,380,14,78,0,0,3
1458,0,0,0,0,0,0,0,0,0,1,1,10,0,432,5,81,1,31,3
1462,0,0,0,1,1,0,1,0,0,1,1,11,0,470,9,71,1,32,1
1469,0,0,0,0,0,0,0,0,0,1,0,11,0,414,4,71,0,0,3
1474,1,0,0,1,1,0,1,0,0,1,-9,7,3,358,24,75,0,0,3
1476,1,0,0,0,0,1,1,0,1,1,1,10,0,454,37,80,0,0,2
1478,1,0,0,1,0,0,0,0,0,1,2,14,0,507,6,72,1,58,2
1481,1,0,0,1,0,0,0,1,0,1,7,12,0,411,22,76,1,8,3
1483,1,0,0,1,1,0,1,0,0,1,0,11,0,442,2,73,0,0,3
1488,1,1,0,0,0,1,1,0,1,1,0,8,5,462,170,76,0,0,2
1489,1,0,0,0,0,0,0,1,0,1,1,8,0,371,26,78,1,19,3
1492,1,0,0,1,0,1,1,1,0,1,0,8,0,365,6,74,0,0,2
1494,1,0,0,0,0,0,0,0,0,1,2,15,0,356,3,79,1,58,3
1500,1,0,0,1,1,0,1,0,0,1,0,10,1,339,11,77,0,0,3
1502,1,1,1,0,0,1,1,1,0,1,0,10,1,339,37,78,1,7,2
1504,0,0,0,1,1,0,1,0,0,1,4,10,1,399,26,72,1,23,2
1508,0,1,0,1,0,0,0,0,0,1,2,11,0,384,4,70,0,0,2
1509,0,0,0,0,0,0,0,0,0,1,7,11,0,326,5,79,1,20,3
1517,0,0,0,1,0,1,1,1,0,1,2,5,0,382,20,73,0,0,1
1519,0,1,0,1,0,0,1,0,0,1,0,10,0,474,4,73,1,46,2
1522,1,1,0,1,1,0,1,0,0,1,0,8,0,428,4,72,0,0,2
1523,0,0,0,1,0,1,1,1,0,1,5,11,1,448,34,74,1,9,3
1528,0,0,0,0,1,0,0,0,0,1,-9,11,0,393,1,71,0,0,3
1529,0,0,0,1,1,1,0,0,1,1,1,1,2,412,57,71,0,0,3
1532,0,0,0,1,0,1,0,1,0,1,2,3,1,398,31,78,1,70,2
1535,1,0,0,1,1,0,1,0,0,1,2,7,1,396,17,72,1,3,2
1536,1,1,0,0,1,0,0,0,0,1,3,6,0,461,4,72,0,0,1
1539,1,0,0,1,0,0,1,0,0,1,9,9,0,384,5,80,1,5,2
1541,1,0,0,0,0,0,0,0,0,1,0,7,0,383,3,80,1,5,3
1543,0,0,0,1,0,0,1,0,0,1,0,12,0,365,12,78,1,74,2
1545,0,0,0,0,1,0,1,0,0,1,0,9,1,402,7,71,1,45,3
1558,0,0,0,1,1,1,1,1,0,1,1,12,0,452,21,80,0,0,1
1561,0,0,0,0,1,0,0,0,0,1,3,14,0,367,47,80,0,0,3
1570,0,0,1,1,0,1,1,1,0,1,0,12,0,341,20,80,0,0,1
1571,1,0,0,0,1,0,0,0,0,1,1,7,0,332,4,76,1,8,3
1575,1,0,0,1,0,0,1,0,0,1,1,11,0,370,11,72,0,0,3
1576,0,0,0,1,1,0,0,0,0,1,2,12,0,394,5,74,0,0,2
1582,0,0,0,1,0,0,1,0,0,1,4,11,1,494,29,70,0,0,3
1587,0,0,1,0,0,0,0,0,0,1,2,12,1,335,10,81,1,5,1
1591,1,0,0,1,1,0,0,0,0,1,0,14,1,332,4,77,0,0,3
1596,1,1,0,1,1,0,1,0,0,1,0,12,0,323,17,75,1,25,1
1598,1,0,0,1,0,0,0,1,0,1,3,9,2,377,13,80,0,0,3
1600,1,0,0,1,0,0,1,0,0,1,2,8,0,476,2,70,1,55,3
1604,1,0,0,1,1,1,1,1,0,1,7,11,2,346,32,79,0,0,3
1606,0,0,0,1,0,0,0,0,0,1,0,11,0,377,2,71,1,49,3
1608,1,0,0,1,0,0,1,0,0,1,3,3,0,499,4,72,0,75,1
1615,1,0,0,1,1,0,1,0,0,1,0,9,0,402,5,73,0,0,3
1616,0,1,0,1,0,0,1,0,0,1,0,10,0,342,3,79,0,0,2
1618,0,0,0,0,0,0,0,0,0,0,6,10,1,356,8,73,1,12,1
1623,0,0,0,0,1,0,0,0,0,1,0,9,4,322,57,73,0,0,3
1624,1,1,0,1,1,0,0,0,0,1,1,8,0,370,3,76,0,0,1
1625,1,0,1,1,1,1,1,1,0,1,2,11,0,344,6,80,1,67,2
1627,0,0,0,1,1,1,1,1,0,1,5,12,1,366,42,79,0,0,1
1629,0,0,0,1,1,0,0,0,0,1,0,12,0,336,10,80,0,0,2
1632,0,0,0,0,0,0,1,0,0,1,1,6,1,319,20,73,1,39,2
1638,0,1,1,1,1,1,1,1,0,1,1,12,3,337,45,70,0,0,2
1641,1,0,0,0,1,1,0,1,0,1,0,7,3,317,52,80,0,0,3
1651,1,0,0,1,0,0,0,0,0,1,0,12,0,337,0,72,1,11,3
1654,0,1,1,0,1,1,0,1,0,1,0,12,7,411,44,79,0,0,2
1655,0,0,0,0,0,0,0,0,0,1,5,5,2,454,8,76,1,3,3
1659,1,1,0,1,0,0,1,0,0,1,0,14,0,451,4,74,0,0,2
1660,1,0,0,1,0,0,1,0,0,1,0,13,0,466,7,73,0,0,3
1662,0,0,0,1,0,0,1,0,0,1,0,9,0,361,2,79,0,0,3
1668,1,0,1,0,1,0,0,0,0,1,3,8,0,444,13,73,1,48,2
1675,0,0,0,1,0,0,0,0,0,1,1,12,0,466,1,80,0,0,3
1676,0,0,0,1,1,0,0,0,0,1,0,12,0,334,6,81,1,11,1
1677,1,0,0,1,0,0,1,0,0,1,3,8,0,451,38,73,0,0,2
1679,1,0,0,0,1,1,0,1,0,1,8,10,2,449,62,71,1,58,3
1686,0,0,0,1,0,1,1,1,0,1,0,12,0,371,24,76,0,0,2
1689,0,0,0,1,1,0,0,0,0,1,0,10,1,383,13,76,0,0,3
1696,1,0,0,1,0,0,1,0,0,1,1,8,0,339,6,77,1,8,3
1697,0,1,0,1,1,0,1,0,0,1,2,9,0,387,3,71,0,0,2
1699,0,1,1,1,1,1,1,0,0,1,8,10,0,422,25,80,0,0,1
1705,1,0,0,1,0,0,1,0,0,1,1,8,0,424,8,76,1,26,3
1708,1,0,0,0,0,0,0,0,0,1,1,12,0,505,4,81,1,57,3
1709,1,0,0,1,1,0,1,0,0,1,4,12,1,422,17,72,0,0,2
1710,1,1,0,0,0,0,1,0,0,1,6,8,1,435,19,76,0,0,2
1711,1,0,0,1,1,0,1,0,0,1,2,4,1,430,42,77,1,24,1
1712,1,0,1,1,1,0,0,1,0,1,0,7,3,439,17,70,0,0,2
1713,0,0,1,0,0,0,0,0,0,1,0,10,0,381,26,77,1,48,2
1717,0,0,0,0,1,0,1,1,0,1,7,11,2,396,89,76,0,0,3
1719,1,0,0,1,0,1,0,1,0,1,3,11,3,323,41,71,0,0,1
1721,1,0,0,0,0,0,0,0,0,1,3,10,5,331,45,76,1,2,2
1722,0,1,1,0,0,0,0,0,0,1,0,12,0,438,8,76,0,0,1
1727,1,0,0,1,1,0,0,0,0,1,1,12,10,360,60,76,1,38,3
1732,0,0,0,0,0,0,1,1,0,1,0,12,1,396,12,79,1,17,2
1734,0,0,0,1,1,0,0,0,0,1,3,10,1,322,71,79,0,0,3
1736,0,0,0,1,0,0,1,0,0,1,1,12,0,431,12,73,0,0,3
1739,0,0,1,1,0,1,1,1,0,1,1,12,2,326,40,72,1,16,2
1741,1,0,0,1,1,1,1,0,0,1,0,13,3,342,19,77,0,0,3
1743,0,0,0,1,0,0,0,0,0,1,2,10,0,370,2,75,0,0,3
1745,0,0,0,1,0,1,0,1,0,1,0,12,0,347,7,70,1,40,2
1750,1,1,1,0,0,0,0,0,0,1,1,16,0,438,4,76,1,37,2
1751,0,0,1,1,0,0,1,0,0,1,0,12,0,423,7,77,0,0,2
1752,1,1,0,1,0,1,1,1,0,1,10,9,1,433,34,72,0,0,1
1755,1,0,0,1,0,0,0,0,0,1,1,13,0,405,3,76,0,0,2
1756,1,0,1,0,0,0,1,0,0,1,0,9,0,353,5,80,0,0,1
1765,0,0,0,1,0,0,1,0,0,1,1,11,1,376,10,77,0,0,3
1773,0,0,0,0,0,0,0,0,0,1,0,2,0,467,5,74,1,26,3
1776,1,0,0,1,0,0,1,0,0,1,0,10,0,367,2,81,0,0,3
1777,0,0,0,0,0,0,0,0,0,1,0,11,1,468,9,74,0,0,3
1779,1,0,0,1,0,0,1,0,0,1,0,4,0,334,5,74,0,0,2
1782,0,0,0,1,1,1,0,1,0,1,0,11,2,365,61,79,0,0,3
1783,0,0,0,0,1,0,1,0,0,1,-9,9,0,378,3,79,1,77,3
1784,1,1,1,0,0,0,0,0,0,1,3,12,0,397,25,76,0,0,1
1790,0,0,0,1,1,1,1,0,1,1,3,11,2,330,69,75,1,9,3
1796,1,0,0,1,0,0,0,0,0,1,0,6,1,458,4,81,0,0,3
1799,0,0,0,0,0,0,0,1,0,1,2,14,7,317,18,71,1,42,1
1800,1,0,0,0,1,0,1,0,0,1,-9,12,0,395,2,73,0,0,3
1803,1,0,0,1,0,0,0,0,0,1,3,10,0,438,1,76,0,0,3
1804,0,0,0,0,1,1,1,1,0,1,1,9,0,369,25,80,0,0,2
1810,1,0,0,1,0,1,1,1,0,1,0,12,0,361,38,79,1,15,3
1813,0,0,1,1,0,1,0,0,1,1,1,12,0,451,40,70,0,0,1
1815,0,0,0,0,0,0,1,0,0,1,0,14,0,350,9,76,1,16,3
1817,1,0,0,1,0,0,0,0,0,1,0,8,0,433,2,80,0,0,3
1820,0,0,0,1,0,0,1,0,0,1,3,8,0,347,22,78,0,0,3
1828,0,0,0,1,0,1,0,1,0,1,5,10,1,341,21,76,1,27,1
1832,0,0,0,1,0,0,1,0,0,1,0,10,0,343,6,73,0,0,2
1834,0,0,0,0,0,0,1,0,0,0,1,9,1,399,15,77,1,22,2
1842,1,0,0,1,1,1,1,0,0,1,4,8,3,379,67,70,0,0,3
1845,1,1,1,0,0,1,1,0,1,1,2,11,1,350,17,72,0,0,2
1846,1,0,1,1,0,0,1,0,0,1,0,12,0,352,9,79,0,0,2
1848,0,0,0,0,0,0,0,0,0,1,3,12,0,398,3,76,1,1,3
1854,0,0,0,1,1,0,0,0,0,1,0,11,0,410,1,77,0,0,3
1861,1,0,0,1,1,0,0,0,0,1,0,15,0,402,1,73,0,0,3
1864,0,0,0,1,1,1,0,1,0,1,1,12,0,357,33,77,0,0,2
1878,1,0,0,1,0,1,1,0,0,1,0,12,0,446,21,72,1,50,3
1879,0,0,1,1,0,1,0,1,0,1,2,8,2,327,33,72,1,10,2
1880,1,0,0,1,1,0,1,0,0,1,0,6,0,368,2,72,0,0,3
1881,0,0,0,0,1,1,0,0,0,1,1,9,19,376,120,74,1,27,3
1882,0,0,0,0,0,1,1,1,0,1,0,3,1,425,25,81,1,18,1
1885,0,0,0,0,0,1,0,1,0,1,2,12,6,330,32,77,1,5,2
1887,1,0,0,1,1,1,1,1,0,1,0,9,0,426,12,70,0,0,1
1888,1,0,1,0,0,0,0,0,0,1,1,8,1,384,8,80,0,0,2
1896,1,0,0,0,0,0,1,0,0,1,0,12,0,360,6,79,0,0,1
1899,1,0,1,1,0,0,1,0,0,1,0,8,1,331,10,80,0,0,2
1902,1,0,0,1,1,1,1,1,0,1,1,8,0,511,83,77,0,0,3
1903,0,0,0,0,0,0,0,0,0,1,-9,7,1,339,37,71,1,10,3
1917,0,0,0,1,0,1,1,1,0,1,12,12,13,416,106,72,1,20,2
1918,0,0,0,0,0,0,0,0,0,0,0,12,0,381,6,77,0,0,2
1919,0,0,0,0,1,1,1,1,0,1,0,12,3,326,64,80,0,0,3
1923,0,0,0,0,1,0,1,1,0,1,-9,11,1,346,34,77,1,30,3
1927,1,0,0,1,0,0,1,0,0,1,6,12,0,326,8,77,1,23,2
1935,1,1,0,0,0,1,0,0,0,1,1,13,0,330,7,72,1,9,2
1937,1,0,0,1,0,0,0,0,0,1,1,12,0,321,18,71,1,21,1
1941,0,0,0,1,1,1,1,1,0,1,-9,12,3,449,51,74,0,0,3
1942,0,0,0,0,0,0,0,0,0,1,7,9,0,446,6,79,1,14,3
1945,0,0,0,1,1,0,0,0,0,1,0,12,0,411,3,74,0,0,3
1952,1,0,0,0,1,0,1,0,0,1,3,10,0,412,3,73,1,37,2
1953,1,1,0,0,1,0,0,0,0,1,0,12,0,336,4,80,0,0,1
1956,0,0,0,1,1,0,0,0,0,1,0,8,0,339,2,72,0,0,3
1958,1,0,0,1,1,1,1,0,0,0,0,12,1,428,20,74,0,0,3
1959,1,1,1,0,0,0,0,0,0,1,-9,9,3,414,42,72,0,0,3
1962,0,0,0,1,0,0,0,0,0,1,0,8,0,378,2,80,1,39,3
1967,0,0,0,1,1,0,0,0,0,1,0,7,0,332,2,78,1,36,3
1973,1,0,0,1,0,0,0,0,0,1,4,7,0,443,7,74,0,0,3
1978,1,0,1,1,1,1,1,0,1,1,-9,10,1,348,31,76,0,0,3
1986,0,0,0,0,1,0,0,0,0,1,2,9,2,313,8,81,1,44,2
1987,1,0,1,0,0,0,1,0,0,1,2,12,1,406,21,72,1,19,1
1991,0,0,0,1,0,0,1,0,0,1,3,12,1,340,23,74,1,12,2
1996,0,0,0,1,1,0,1,0,0,1,0,12,1,370,11,75,0,0,2
1997,0,0,1,1,0,1,1,0,0,1,0,12,0,366,30,70,1,32,2
2001,0,0,0,1,1,1,0,1,0,1,0,12,0,324,18,70,1,35,1
2002,0,0,0,1,1,1,1,1,0,1,2,13,2,365,14,71,1,57,2
2003,0,0,0,1,1,1,1,1,0,1,2,8,1,335,72,71,0,0,3
2006,0,0,0,0,0,0,0,1,0,1,3,10,0,344,6,76,0,0,3
2007,0,0,1,1,0,0,1,0,0,1,2,7,1,423,12,74,0,0,2
2012,0,0,0,1,1,1,1,1,0,1,0,6,3,369,43,75,0,0,2
2019,1,1,0,1,0,0,1,0,0,1,4,7,1,420,35,71,1,2,1
2026,1,0,0,1,0,0,1,0,0,1,2,5,0,368,8,74,1,52,3
2028,1,0,0,1,0,0,1,0,0,1,0,19,0,473,6,74,0,0,1
2031,0,0,1,1,1,0,0,0,0,1,-9,13,1,395,7,79,0,0,3
2035,1,0,0,0,0,0,0,1,0,1,3,8,1,342,10,77,0,0,2
2036,1,0,0,1,1,1,1,1,0,1,0,12,0,373,35,71,0,0,3
2037,1,0,0,0,0,0,1,0,0,1,9,9,0,347,5,77,1,52,3
2038,1,0,0,1,1,0,1,0,0,1,1,9,1,333,15,72,1,3,2
2051,0,0,0,1,1,0,0,0,0,1,2,13,0,422,4,78,0,0,3
2057,0,0,0,1,0,0,0,0,0,1,0,6,0,387,4,71,0,0,3
2058,0,0,0,1,0,0,0,0,0,1,2,7,0,470,8,71,0,0,3
2061,1,0,0,1,0,1,0,1,0,1,7,12,0,488,43,75,0,0,1
2066,1,0,1,1,0,0,0,0,0,1,2,12,0,349,9,80,1,23,1
2067,0,0,0,1,0,0,0,0,0,1,-9,15,6,352,29,71,1,30,3
2068,0,0,0,1,0,0,0,0,0,1,2,5,0,343,1,81,1,19,3
2070,0,0,0,1,0,1,0,1,0,1,1,6,5,331,53,73,0,0,2
2073,0,0,1,0,0,0,1,0,0,1,6,8,0,361,14,76,1,32,2
2081,1,0,1,0,0,1,1,0,1,1,-9,10,1,340,24,80,0,0,3
2084,0,0,0,1,1,0,1,0,0,1,0,12,1,349,10,80,1,23,1
2091,0,0,0,1,1,1,1,0,0,1,1,7,0,424,6,71,1,35,3
2092,0,0,1,0,0,0,1,0,0,1,0,9,4,339,22,77,0,0,1
2093,0,0,1,0,1,1,1,1,0,1,3,11,2,350,39,74,1,32,2
2095,0,0,0,1,1,1,1,0,0,1,1,12,0,332,16,70,0,0,2
2099,0,0,0,1,0,0,0,0,0,1,0,12,0,380,5,78,1,68,3
2103,0,0,0,0,0,0,0,0,0,1,0,11,0,460,2,76,0,0,3
2106,1,0,0,1,0,0,1,0,0,1,1,5,0,417,18,70,0,0,3
2107,1,0,1,0,0,0,1,0,0,0,0,10,0,432,16,74,0,0,1
2110,1,0,0,1,0,0,0,0,0,1,0,8,0,379,1,73,1,56,3
2111,0,0,0,0,0,0,0,0,0,1,1,10,0,349,7,80,1,7,1
2112,0,0,0,1,0,0,0,0,0,1,2,11,0,363,9,72,1,30,2
2113,0,0,0,1,0,1,1,1,0,1,0,9,0,318,22,77,0,0,2
2114,0,1,0,1,1,1,1,1,0,1,4,12,1,417,20,73,1,41,1
2116,1,0,0,1,0,0,1,0,0,1,0,7,0,397,3,80,0,0,3
2120,0,0,0,1,1,0,1,0,0,1,1,10,1,467,14,72,0,0,3
2129,1,0,0,1,0,0,0,0,0,1,0,10,0,379,2,74,0,0,3
2131,0,0,0,1,1,0,1,0,0,1,0,6,0,428,148,81,0,0,3
2132,1,1,0,1,0,0,0,0,0,1,1,14,0,358,4,78,0,0,2
2133,1,0,0,1,1,0,0,0,0,1,0,5,0,454,2,80,0,0,3
2137,0,0,1,0,0,1,0,1,0,1,0,8,0,370,24,74,0,0,2
2148,0,0,0,0,1,1,1,0,1,0,0,6,0,423,61,81,0,0,3
2149,0,0,0,1,0,0,1,0,0,1,2,9,0,436,20,76,0,0,1
2150,0,1,0,1,0,1,0,0,1,1,2,10,2,362,30,77,0,0,2
2152,1,0,0,0,1,1,1,0,0,1,7,9,12,354,71,73,0,0,3
2153,1,0,1,1,0,0,1,0,0,1,0,7,0,338,17,77,0,0,1
2156,1,0,1,0,0,0,0,0,0,1,1,8,0,375,9,80,0,0,2
2161,1,0,1,0,0,0,0,0,0,1,21,8,4,467,31,81,1,75,2
2163,1,1,0,1,0,0,0,0,0,1,0,8,0,354,9,78,0,0,2
2165,0,0,0,0,0,0,1,0,0,1,1,10,0,333,3,80,1,26,3
2166,0,0,0,0,1,1,1,1,0,1,4,12,5,381,74,76,1,26,2
2168,0,0,0,1,1,0,0,0,0,1,0,8,0,368,5,76,0,0,3
2171,1,1,1,1,1,1,1,0,1,1,-9,7,2,435,41,70,0,0,3
2172,0,0,0,1,0,0,1,0,0,1,3,11,0,383,1,81,0,0,3
2175,0,0,1,1,0,0,1,0,0,1,0,7,0,350,31,71,1,6,2
2177,1,0,1,1,0,0,0,1,0,1,2,9,0,374,7,79,0,0,1
2178,1,0,0,1,0,1,1,1,0,1,2,10,1,333,45,70,1,18,2
2179,1,0,0,0,0,0,0,0,0,1,2,7,0,441,4,79,0,0,3
2180,1,1,0,0,0,0,0,0,0,1,1,9,0,441,4,74,0,0,2
2183,0,0,0,1,1,0,1,0,0,1,1,10,0,396,28,73,0,0,2
2195,1,0,0,1,1,0,1,0,0,1,1,8,0,432,28,70,1,37,2
