,NoDefaultNextMonth,Married,Single,Age,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HistoryOfOverduePayments
12237,1,0,1,0,3,1180,80,0,0,0,1150,0,1,15,1
12243,0,0,1,0,3,1470,310,0,6,0,1290,90,0,0,0
12245,1,1,0,0,2,1550,110,0,0,6,1410,50,0,0,0
12260,1,0,1,1,2,1230,100,0,0,0,1150,60,1,20,1
12272,1,0,1,0,3,1360,80,0,6,0,1360,60,0,0,0
12275,1,0,1,0,2,2810,310,0,1,3,1270,150,0,0,0
12277,1,1,0,0,1,1110,180,0,1,0,1110,160,0,0,0
12281,0,1,0,0,3,1510,80,0,0,3,1490,70,2,4,1
12296,0,1,0,0,3,1380,40,0,6,0,1380,40,0,0,0
12297,0,0,1,1,3,1220,70,0,1,0,1130,70,2,4,1
12301,1,1,0,0,1,1490,170,0,0,6,1410,0,1,7,1
12310,1,0,1,1,3,1070,310,0,0,0,740,310,0,0,0
12314,1,1,0,0,2,1640,60,0,0,0,1640,50,0,0,0
12345,0,1,0,0,2,1530,30,0,0,3,1530,30,1,7,1
12354,1,0,1,0,1,1350,70,0,0,2,1320,70,0,0,0
12355,1,1,0,0,2,1520,60,0,0,0,1520,60,0,0,0
12362,0,0,1,0,2,1470,120,0,0,6,1260,120,1,8,1
12367,0,1,0,0,3,1870,90,0,0,0,1680,60,1,2,1
12385,1,0,1,0,2,1410,60,0,3,2,1390,60,0,0,0
12408,0,1,0,0,2,2000,610,0,0,1,1170,60,2,6,1
12419,1,0,1,0,3,1840,140,0,0,0,1260,140,0,0,0
12453,0,0,1,1,2,1610,60,0,0,2,1590,60,1,5,1
12479,1,1,0,0,2,1850,70,0,0,3,1850,70,0,0,0
12481,0,0,1,0,1,1520,210,0,0,0,1270,120,1,10,1
12484,1,1,0,1,2,1520,60,0,0,0,1500,60,0,0,0
12493,0,1,0,0,2,1300,120,0,0,6,1300,70,1,4,1
12498,1,1,0,0,1,1390,70,0,4,1,1390,50,0,0,0
12502,1,0,1,0,3,1930,150,0,6,0,1800,150,1,8,1
12505,1,1,0,0,2,1490,150,0,0,0,1240,150,0,0,0
12507,1,1,0,1,2,1730,150,0,0,0,1480,90,1,6,1
12510,1,1,0,0,2,1330,90,0,0,1,1330,90,0,0,0
12511,1,0,1,1,2,1260,250,1,3,0,1260,60,1,2,1
12516,0,0,1,0,1,1530,130,0,0,2,1450,130,1,2,1
12521,1,0,1,0,2,1300,150,0,6,0,1190,150,0,0,0
12532,1,1,0,0,2,1410,320,0,0,2,1410,120,1,8,1
12537,1,0,1,1,3,1560,80,0,0,2,1560,80,1,2,1
12554,1,1,0,1,2,1500,60,0,0,2,1500,50,0,0,0
12564,0,0,1,0,2,1400,60,0,6,0,1250,60,0,0,0
12576,0,0,1,0,2,1530,60,0,0,3,1500,60,1,7,1
12581,1,1,0,0,1,1540,180,0,0,0,1250,80,0,0,0
12596,1,1,0,0,1,1830,150,0,0,0,1610,90,0,0,0
12599,1,1,0,0,1,1290,60,0,0,0,1230,60,0,0,0
12600,1,1,0,0,1,1450,120,0,0,6,1280,120,2,4,1
12601,1,0,0,0,2,1200,60,0,0,6,1200,50,0,0,0
12602,1,0,1,1,2,1660,60,0,1,0,1660,60,0,0,0
12609,0,1,0,0,3,1540,120,0,0,2,1460,120,1,6,1
12612,1,0,1,0,2,1140,60,0,0,0,1140,50,0,0,0
12642,1,0,1,0,2,1350,610,0,6,0,1330,470,0,0,0
12644,0,1,0,0,2,1510,60,0,0,0,1510,50,1,2,1
12652,1,0,1,0,1,1460,390,1,3,0,1460,60,0,0,0
12661,1,0,1,0,2,1170,90,0,2,0,1170,90,0,0,0
12662,1,1,0,0,2,1550,120,0,0,2,1550,50,0,0,0
12664,1,1,0,0,0,1520,60,0,0,3,1500,60,0,0,0
12667,0,1,0,0,3,1470,280,1,5,0,750,140,0,0,0
12678,1,1,0,0,2,1540,60,0,0,3,1520,60,1,2,1
12679,1,1,0,0,3,1470,310,0,2,0,1180,240,0,0,0
12683,1,0,1,0,2,1440,60,3,5,0,1440,60,0,0,0
12692,1,0,1,0,3,1840,70,0,0,0,1840,70,0,0,0
12703,0,0,1,1,2,1560,90,0,0,6,1560,0,1,5,1
12710,1,0,1,0,2,1310,50,0,0,1,1310,40,0,0,0
12716,1,0,1,0,1,1260,50,0,5,0,1260,50,0,0,0
12721,1,0,1,0,1,1450,80,0,0,0,1330,60,1,2,1
12733,1,0,1,1,2,1100,150,0,2,0,1100,150,0,0,0
12737,1,0,1,0,3,1790,80,0,0,0,1790,80,0,0,0
12745,1,1,0,0,1,1280,120,0,0,4,1150,60,1,16,1
12746,1,1,0,0,1,1430,150,0,0,0,1430,60,0,0,0
12760,1,0,1,0,3,1540,150,0,0,5,1360,140,1,8,1
12761,0,0,1,0,2,1530,40,0,4,1,1530,40,0,0,0
12780,0,1,0,0,3,2490,790,0,0,6,1520,0,2,7,1
12791,1,0,1,1,2,1470,90,0,1,4,1350,70,0,0,0
12792,1,1,0,0,1,1450,60,0,0,3,1430,60,1,2,1
12811,1,1,0,0,1,2220,460,0,0,0,1410,460,1,12,1
12819,1,0,0,0,2,1210,90,0,0,0,1140,60,1,10,1
12826,1,1,0,0,1,1460,70,0,0,6,1370,0,1,3,1
12839,1,1,0,0,2,1630,240,0,5,0,1630,240,0,0,0
12840,0,1,0,0,2,1860,150,0,0,4,1840,80,1,2,1
12860,1,1,0,0,3,1540,80,0,0,3,1470,80,0,0,0
12868,1,0,1,0,2,1380,170,1,3,0,1380,40,0,0,0
12872,1,1,0,0,3,1480,60,0,0,6,1310,50,0,0,0
12883,0,0,1,0,1,1790,150,0,0,0,1750,150,1,2,1
12895,1,0,1,0,2,1540,310,0,0,4,1540,60,0,0,0
12898,1,0,1,0,2,1520,60,0,3,1,1520,60,1,2,1
12912,0,0,1,0,2,1500,140,0,0,6,1420,0,1,7,1
12921,1,0,1,0,2,1150,40,0,4,0,1150,0,1,4,1
12922,0,0,1,0,2,1990,150,0,0,0,1870,0,2,8,1
12928,1,0,1,0,1,1050,600,1,0,0,1050,150,0,0,0
12940,1,1,0,0,1,1760,90,0,0,3,1760,60,0,0,0
12969,1,1,0,0,3,1500,100,0,0,2,1500,60,1,2,1
12990,0,1,0,0,1,1890,160,0,2,4,1750,160,1,7,1
13005,1,0,1,0,1,1570,920,0,0,0,1320,60,0,0,0
13007,1,1,0,0,2,1840,80,0,0,4,1840,60,0,0,0
13011,1,0,1,0,2,1240,100,0,0,0,1070,50,1,2,1
13014,1,0,1,1,2,1450,80,0,0,2,1450,80,0,0,0
13021,0,0,1,0,2,1480,60,0,0,3,1450,60,0,0,0
13034,1,0,1,0,3,1890,90,0,0,0,1850,90,0,0,0
13042,1,0,1,0,2,1870,240,2,5,0,1870,240,0,0,0
13048,0,0,1,1,1,1240,60,0,0,6,1200,50,1,2,1
13049,0,1,0,0,1,1570,60,0,0,3,1570,0,1,3,1
13052,1,0,1,1,2,1500,460,0,0,2,1500,460,0,0,0
13059,1,1,0,0,2,1560,10,0,1,3,1560,0,1,9,1
13062,1,0,1,0,1,1380,90,0,0,1,1380,50,0,0,0
13079,0,0,1,0,3,1310,80,0,0,2,1310,20,2,7,1
13080,1,0,1,0,3,1460,150,0,5,0,560,150,0,0,0
13104,1,0,1,0,1,1550,60,0,0,2,1550,60,0,0,0
13119,1,1,0,0,3,1410,310,0,5,0,710,150,0,0,0
13120,1,0,1,0,2,1510,70,0,0,0,1350,40,0,0,0
13121,1,1,0,0,2,1720,90,0,5,0,1720,90,0,0,0
13122,1,0,1,0,3,1810,120,0,0,0,1510,120,0,0,0
13131,1,0,1,0,2,1750,90,0,0,3,1700,90,0,0,0
13137,1,0,1,0,2,1370,150,0,6,0,1370,60,0,0,0
13143,1,0,1,0,3,1620,90,0,0,0,1550,90,0,0,0
13152,1,1,0,0,3,1350,60,0,4,0,1330,60,0,0,0
13155,1,0,1,0,3,1730,60,0,0,1,1730,60,0,0,0
13158,1,0,1,0,1,1570,0,0,5,1,1570,0,0,0,0
13164,1,1,0,0,2,1260,210,0,3,0,1230,90,0,0,0
13170,1,0,1,0,2,1520,310,0,0,3,1360,310,0,0,0
13176,1,0,1,1,2,1550,70,0,0,3,1550,70,0,0,0
13188,0,1,0,0,2,1780,110,0,6,0,1680,80,1,11,1
13192,1,1,0,0,2,1360,60,0,3,0,1360,60,0,0,0
13203,1,0,1,1,3,1770,80,0,0,0,1580,60,0,0,0
13219,1,0,1,0,2,1480,90,0,0,3,1480,90,0,0,0
13221,1,0,1,1,2,1410,100,0,0,6,1280,70,1,11,1
13222,1,0,1,0,2,1240,90,0,0,1,1240,90,0,0,0
13223,1,1,0,0,2,1530,70,0,0,3,1500,70,0,0,0
13225,1,0,1,0,2,1630,310,0,0,0,1550,310,0,0,0
13230,0,0,1,1,2,1450,120,0,0,0,1290,80,0,0,0
13233,1,0,1,0,1,1790,90,0,0,2,1760,90,0,0,0
13234,0,0,1,0,2,1530,120,0,0,0,1310,60,1,2,1
13235,0,1,0,0,2,1260,120,0,0,1,1160,120,1,2,1
13256,1,0,1,1,2,1660,40,0,5,0,1660,40,0,0,0
13264,1,0,1,1,2,1420,110,0,0,5,1170,90,1,4,1
13270,1,1,0,0,2,1320,10,0,5,0,1320,10,0,0,0
13276,1,0,1,0,1,1350,90,0,0,0,1350,90,0,0,0
13282,1,0,1,0,3,1890,90,0,0,0,1850,90,1,5,1
13284,1,1,0,0,1,1560,130,0,0,6,1560,70,1,2,1
13291,0,0,1,1,3,1480,130,0,0,6,1410,60,1,12,1
13297,1,0,1,0,2,1670,130,0,0,0,1450,120,1,8,1
13300,0,1,0,0,2,1610,70,0,1,0,1570,0,1,12,1
13307,1,1,0,0,3,1430,90,0,2,4,1430,0,1,3,1
13318,1,1,0,0,3,1570,60,0,0,0,1570,60,0,0,0
13320,1,0,0,0,2,1380,80,0,0,3,1350,60,0,0,0
13326,0,0,1,0,2,1470,60,0,0,3,1440,60,0,0,0
13332,1,1,0,0,2,1540,80,0,0,3,1450,70,0,0,0
13362,1,0,0,0,2,1520,550,1,2,3,1520,60,0,0,0
13364,1,0,1,1,2,1550,170,0,0,0,1310,60,1,6,1
13373,1,0,1,0,3,1490,70,0,1,2,1490,70,1,2,1
13381,1,0,1,0,2,1800,120,0,6,0,1800,120,0,0,0
13395,1,1,0,0,3,1420,60,0,6,0,1270,50,0,0,0
13397,1,1,0,0,2,1520,630,1,1,2,1520,50,0,0,0
13400,0,1,0,0,1,1500,110,0,0,6,1420,60,1,12,1
13405,0,0,1,0,2,1480,110,0,0,6,1350,60,1,5,1
13409,1,1,0,0,2,1430,110,0,0,0,1350,50,1,6,1
13414,1,0,1,0,3,1230,290,0,6,0,1230,0,1,3,1
13423,0,1,0,0,2,1480,70,0,3,3,1430,70,1,2,1
13427,1,0,1,1,2,1370,60,0,0,2,1350,60,0,0,0
13428,1,0,1,1,1,1570,280,0,2,3,1300,280,1,6,1
13435,1,0,1,0,2,1510,610,0,5,0,690,60,0,0,0
13452,0,0,1,0,1,1330,50,0,0,6,1240,50,1,2,1
13462,1,0,1,0,3,1520,70,0,1,2,1520,50,0,0,0
13463,1,1,0,0,2,1530,90,1,2,0,1440,90,0,0,0
13482,1,1,0,0,2,1770,60,0,0,0,1770,60,0,0,0
13483,1,1,0,0,1,1620,70,0,0,0,1460,60,0,0,0
13500,0,0,1,0,2,1500,60,0,0,0,1360,60,1,11,1
13512,0,1,0,0,2,1310,140,0,1,3,1280,60,0,0,0
13519,1,1,0,0,2,1340,150,1,3,0,1340,50,0,0,0
13535,1,0,1,0,1,1500,70,0,0,3,1470,70,0,0,0
13538,1,0,1,1,3,1500,780,1,1,3,1500,60,0,0,0
13546,1,0,1,0,3,1400,500,0,2,2,1360,90,0,0,0
13567,1,0,1,0,3,1430,150,0,6,0,1430,60,0,0,0
13574,1,0,1,0,3,1290,50,0,0,0,1290,50,0,0,0
13576,1,0,1,0,3,1420,40,0,0,1,1420,40,0,0,0
13584,1,0,1,1,2,1340,100,0,0,4,1300,70,2,7,1
13585,1,0,1,0,3,1460,630,2,5,0,1460,260,0,0,0
13586,1,1,0,0,2,1730,150,1,5,0,1730,150,0,0,0
13594,1,0,1,1,2,1390,110,0,0,2,1390,110,1,2,1
13595,1,1,0,0,2,1410,60,0,0,3,1340,60,0,0,0
13602,1,0,1,0,3,1570,150,0,6,0,1440,150,1,2,1
13610,1,1,0,0,3,1950,120,0,0,0,1780,120,0,0,0
13616,1,0,1,1,2,1760,100,0,1,2,1760,70,0,0,0
13619,0,1,0,0,3,1610,140,0,0,0,1480,140,1,4,1
13622,1,1,0,0,2,1850,150,0,0,3,1840,90,0,0,0
13628,1,1,0,0,3,1300,70,0,4,1,1300,70,0,0,0
13631,1,0,1,1,2,1860,100,0,0,3,1860,100,0,0,0
13644,1,1,0,0,2,1500,340,0,0,3,1500,60,0,0,0
13653,1,1,0,0,1,1430,70,0,0,3,1390,70,1,8,1
13654,1,1,0,0,1,1520,90,0,0,2,1490,60,0,0,0
13661,1,0,1,0,3,1910,310,0,6,0,1720,150,0,0,0
13679,0,0,1,0,2,1350,110,0,0,0,1150,80,1,8,1
13690,1,0,0,0,1,1760,60,0,0,2,1760,60,0,0,0
13692,1,1,0,0,3,1640,80,0,0,6,1510,80,0,0,0
13694,1,1,0,0,3,1370,370,1,5,0,1370,50,0,0,0
13705,1,1,0,1,2,1510,60,0,0,6,1440,60,0,0,0
13706,1,0,1,1,2,1390,70,0,0,1,1390,50,0,0,0
13717,0,1,0,0,1,1880,80,0,0,6,1720,80,1,12,1
13721,1,0,1,0,2,1290,60,0,0,0,1290,60,0,0,0
13724,1,0,1,1,1,1310,240,2,5,1,1310,30,0,0,0
13741,0,0,1,0,3,1470,220,0,0,1,1470,50,0,0,0
13755,1,0,1,0,3,1650,90,0,6,0,1550,90,0,0,0
13756,1,0,1,0,3,1520,60,0,0,2,1500,60,0,0,0
13763,1,0,1,0,3,1780,150,0,4,0,1710,150,0,0,0
13766,1,1,0,0,2,1600,90,0,0,0,1580,90,0,0,0
13768,1,1,0,0,2,1570,90,0,0,0,1390,90,0,0,0
13772,0,0,1,0,3,1430,70,0,3,2,1390,70,1,2,1
13776,0,1,0,0,1,1480,50,0,0,2,1480,0,1,3,1
13777,1,1,0,0,2,1430,90,0,0,1,1430,90,0,0,0
13787,1,0,1,0,3,1600,180,0,0,0,1310,60,1,4,1
13790,1,1,0,0,2,1010,310,0,0,0,1010,310,0,0,0
13797,1,1,0,0,1,1220,100,0,0,6,1220,50,1,7,1
13802,0,0,1,0,1,1520,60,0,0,6,1500,0,1,3,1
13806,0,1,0,0,2,1500,80,0,3,3,1490,80,1,2,1
13807,1,0,1,0,2,1450,100,0,1,4,1370,100,1,8,1
13808,1,0,1,0,3,1560,80,0,0,3,1560,80,0,0,0
13823,1,1,0,0,2,1830,70,0,0,4,1800,70,0,0,0
13831,1,0,1,0,3,1770,130,0,0,0,1570,80,0,0,0
13832,1,1,0,0,2,1770,70,0,0,1,1770,60,0,0,0
13838,0,1,0,0,1,1580,460,0,0,0,970,50,1,6,1
13843,1,1,0,0,2,1150,60,0,0,0,1150,60,0,0,0
13845,1,1,0,0,3,1550,70,0,0,3,1540,70,0,0,0
13888,1,0,1,0,3,1770,150,0,2,0,1680,90,0,0,0
13897,1,1,0,0,2,1490,90,0,0,0,1450,30,1,10,1
13899,1,1,0,0,2,1830,600,0,0,2,1800,220,0,0,0
13901,1,0,1,0,3,1210,460,1,0,1,1210,310,1,6,1
13906,1,1,0,0,2,1550,580,1,1,3,1530,60,0,0,0
13937,1,0,1,1,1,1830,150,0,0,0,1800,80,1,2,1
13938,1,0,1,0,2,1480,50,0,0,1,1480,50,0,0,0
13941,0,1,0,0,1,1570,70,0,4,2,1530,70,0,0,0
13979,0,1,0,0,1,1540,400,0,0,6,1540,200,0,0,0
13981,1,0,1,1,3,1500,60,0,0,3,1500,60,0,0,0
13987,1,0,1,0,1,1570,150,0,0,6,1570,0,1,8,1
13988,1,0,1,0,1,1450,50,0,0,3,1450,50,0,0,0
14015,1,0,1,1,2,900,280,1,5,0,900,180,0,0,0
14021,1,1,0,0,1,1360,180,0,3,0,1360,90,1,2,1
14025,0,1,0,0,2,1490,120,0,0,6,1290,60,1,6,1
14030,0,1,0,0,2,1490,110,0,0,6,1380,70,1,2,1
14058,1,1,0,0,2,1490,150,0,0,2,1490,60,0,0,0
14067,1,0,1,0,1,1230,60,0,2,1,1230,60,0,0,0
14072,0,1,0,0,3,980,310,0,6,0,570,310,0,0,0
14073,1,0,1,0,1,1510,40,0,0,2,1510,40,0,0,0
14074,0,0,1,0,3,2060,310,0,0,0,1740,0,1,9,1
14090,1,1,0,0,3,1660,310,0,6,0,1310,90,1,2,1
14097,1,1,0,0,2,1120,150,0,5,0,1120,150,1,2,1
14107,1,1,0,0,3,1680,70,0,6,0,1680,60,0,0,0
14114,1,0,1,1,2,1560,150,0,0,3,1530,70,0,0,0
14117,1,1,0,0,2,1510,40,0,2,0,1510,0,1,3,1
14118,1,1,0,0,2,1370,60,0,6,0,1370,60,0,0,0
14131,1,0,1,0,2,1770,120,0,0,3,1730,90,0,0,0
14138,1,1,0,0,2,1500,950,1,0,2,1500,70,0,0,0
14143,0,1,0,0,1,1550,580,1,2,3,1520,60,1,2,1
14145,1,1,0,0,3,1730,340,0,1,0,1730,150,0,0,0
14150,0,1,0,0,3,1470,60,0,3,2,1470,0,1,3,1
14152,1,0,1,0,2,2060,90,0,0,0,1770,90,0,0,0
14188,1,0,1,0,2,1280,40,0,0,1,1280,40,0,0,0
14193,1,1,0,0,3,1450,90,0,0,3,1420,60,0,0,0
14208,1,0,1,0,3,1300,110,0,0,0,1080,110,0,0,0
14212,1,1,0,0,2,1740,150,0,0,2,1740,150,0,0,0
14220,0,0,1,0,2,1490,120,0,0,0,1360,60,1,12,1
14233,1,0,1,1,2,1660,270,0,3,3,1560,0,1,3,1
14243,1,0,1,0,3,1210,310,1,6,0,1210,280,0,0,0
14254,1,0,1,1,2,1550,50,0,0,2,1550,0,1,3,1
14272,0,0,0,0,2,1890,140,0,1,4,1830,100,1,4,1
14281,1,0,1,0,3,1490,130,0,0,0,1300,60,1,4,1
14290,1,0,1,0,2,1510,80,0,2,3,1460,80,0,0,0
14301,1,0,0,0,1,1450,60,0,0,3,1410,60,0,0,0
14309,0,0,1,1,3,1380,90,0,0,1,1380,60,0,0,0
14313,0,0,1,1,2,1730,90,0,0,3,1700,80,0,0,0
14314,0,1,0,0,2,1620,60,0,0,0,1480,60,1,12,1
14315,1,1,0,0,1,1550,150,0,0,6,1550,60,0,0,0
14321,1,0,1,0,2,1420,70,0,2,0,1420,70,0,0,0
14338,1,1,0,0,2,1700,570,1,4,0,1700,150,0,0,0
14372,1,0,1,0,3,1560,70,0,0,3,1560,70,1,2,1
14374,1,0,1,0,1,1520,130,0,0,0,1340,130,1,8,1
14378,0,0,1,0,1,1490,120,0,0,6,1280,50,2,8,1
14379,1,0,1,0,1,1320,60,0,0,0,1180,50,0,0,0
14385,1,0,1,0,2,1490,60,0,0,3,1490,0,1,3,1
14388,1,0,1,1,1,1430,70,0,3,2,1400,70,0,0,0
14396,1,1,0,0,2,1190,180,0,6,0,1020,180,1,2,1
14404,1,0,1,0,3,1530,150,2,3,0,1530,150,0,0,0
14433,1,0,1,0,3,1390,60,0,1,2,1390,60,0,0,0
14436,1,1,0,0,1,1470,70,0,0,1,1470,70,0,0,0
14445,0,0,1,1,2,1850,110,0,0,6,1850,0,1,3,1
14447,1,0,1,0,3,1570,60,0,0,0,1570,50,0,0,0
14452,0,0,1,0,2,1510,60,0,0,2,1480,60,1,2,1
14462,1,1,0,0,2,1420,60,0,0,3,1420,60,0,0,0
14468,1,1,0,0,2,1440,310,0,0,0,920,150,1,2,1
14473,1,1,0,0,2,1550,70,0,0,3,1530,70,1,2,1
14480,0,1,0,0,2,1520,370,0,0,3,1520,60,0,0,0
14487,1,0,1,0,2,1850,180,0,0,6,1780,80,1,2,1
14488,1,0,1,0,3,1340,240,1,2,0,1150,120,0,0,0
14499,1,0,1,1,2,1530,120,0,0,3,1350,120,1,13,1
14516,1,1,0,0,2,1410,110,0,0,0,1340,100,0,0,0
14534,0,0,1,0,2,1600,380,0,2,0,1480,160,1,2,1
14541,0,0,1,0,3,1650,200,0,0,6,1490,200,1,9,1
14545,1,0,1,1,2,1490,90,0,0,2,1450,80,0,0,0
14562,0,1,0,0,2,1590,150,0,3,0,1460,0,1,15,1
14580,1,1,0,0,1,1420,120,0,0,0,1410,90,0,0,0
14591,1,0,1,0,2,1660,190,1,5,0,1660,190,0,0,0
14596,1,0,1,0,2,1830,120,0,0,0,1830,120,1,2,1
14597,1,0,1,0,3,1890,200,0,0,0,1580,120,0,0,0
14598,0,1,0,0,2,1940,150,0,0,0,1580,90,1,2,1
14602,1,0,1,1,1,1460,50,0,0,2,1450,50,0,0,0
14607,1,1,0,0,2,1570,0,0,5,0,1570,0,0,0,0
14612,1,0,1,1,1,1440,60,0,0,1,1440,60,0,0,0
14622,1,0,1,0,3,1320,150,0,2,0,1320,60,0,0,0
14633,1,0,1,0,2,1620,70,0,0,6,1620,0,1,12,1
14667,1,1,0,0,2,1840,80,0,0,0,1660,60,0,0,0
14669,1,0,1,0,1,1480,70,0,0,0,1430,70,0,0,0
14676,1,1,0,0,3,1470,70,0,0,0,1280,70,0,0,0
14677,1,1,0,0,2,3110,120,0,0,1,1490,80,0,0,0
14680,1,0,1,0,2,1460,60,0,2,1,1460,60,0,0,0
14681,1,0,1,0,2,2460,540,0,6,0,1340,150,0,0,0
14682,1,0,1,0,3,1510,130,0,0,6,1360,130,1,8,1
14687,1,0,1,0,3,1560,60,0,0,3,1550,60,0,0,0
14690,0,1,0,0,2,1530,60,0,0,3,1500,60,0,0,0
14708,1,1,0,0,3,1930,140,0,0,0,1770,80,1,12,1
14714,1,1,0,0,1,1220,50,0,0,0,1220,50,0,0,0
14722,0,1,0,0,1,1410,60,0,0,0,1270,60,1,12,1
14724,1,0,1,0,2,1670,70,0,0,0,1620,70,0,0,0
14730,1,0,1,1,1,1620,90,0,0,0,1620,50,0,0,0
14736,1,1,0,0,2,1600,100,0,0,0,1600,50,0,0,0
14737,1,1,0,0,2,1710,610,0,6,0,1710,460,0,0,0
14741,0,0,1,0,1,1360,30,4,5,1,1360,30,0,0,0
14747,1,0,1,0,2,1650,60,0,0,1,1650,60,0,0,0
14764,1,0,1,0,2,1690,70,0,0,0,1670,70,0,0,0
14781,1,0,1,0,3,1580,70,0,0,0,1580,70,0,0,0
14794,1,1,0,0,3,1710,210,0,0,0,1240,150,0,0,0
14796,0,1,0,0,1,1450,110,0,0,6,1370,90,1,12,1
14798,1,1,0,0,2,1490,600,2,4,1,1490,30,0,0,0
14809,0,1,0,0,3,1870,150,0,0,0,1640,90,2,8,1
14821,1,0,1,0,2,1770,100,1,4,0,1770,100,1,2,1
14826,1,0,1,1,2,1670,170,0,1,0,1670,170,1,2,1
14827,1,0,1,0,3,2430,670,0,3,0,1840,70,0,0,0
14828,1,1,0,0,0,1210,50,0,0,0,1210,50,0,0,0
14832,0,1,0,0,2,1490,120,0,0,0,1130,120,2,4,1
14833,0,0,1,0,1,1430,920,1,0,5,1430,50,1,2,1
14876,1,0,1,0,3,1410,90,0,0,0,1380,90,0,0,0
14881,1,0,1,0,2,1540,650,0,0,3,1090,0,1,7,1
14890,1,1,0,0,1,1340,150,1,3,1,1340,150,0,0,0
14894,1,0,1,0,2,1860,100,0,0,3,1860,100,0,0,0
14899,1,1,0,0,3,1560,310,0,3,0,1560,310,0,0,0
14904,1,0,1,0,3,2910,150,0,0,0,1310,50,0,0,0
14934,1,1,0,0,3,1420,150,0,0,0,1250,60,0,0,0
14945,0,0,1,1,3,1280,90,0,0,6,1170,60,1,2,1
14951,1,1,0,0,3,1500,310,0,0,3,1480,50,1,5,1
14961,1,0,1,0,1,1800,140,0,1,5,850,140,1,2,1
14962,1,1,0,0,2,1510,310,0,0,0,1510,50,0,0,0
14965,1,0,1,0,2,1550,90,0,3,3,1550,90,0,0,0
14988,0,1,0,0,3,1450,120,0,0,0,1240,60,1,2,1
14994,1,0,1,0,2,1520,550,2,3,2,1500,70,0,0,0
14998,1,0,1,0,1,1500,90,0,0,6,1370,60,0,0,0
14999,1,0,1,0,2,1340,60,0,0,5,1190,50,0,0,0
15000,0,0,1,1,3,1020,310,0,3,0,760,310,0,0,0
15009,1,0,1,0,2,1560,70,0,0,4,1560,0,1,3,1
15011,1,1,0,0,2,1510,110,0,0,4,1510,0,1,3,1
15015,1,1,0,0,3,1640,80,0,0,6,1460,80,0,0,0
15018,1,1,0,0,3,1350,210,0,0,2,1050,60,1,6,1
15021,1,0,1,0,1,1510,80,0,0,0,1440,80,0,0,0
15034,0,0,1,0,3,1550,400,0,0,2,1020,180,1,2,1
15044,1,1,0,0,3,1570,610,0,6,0,740,150,0,0,0
15074,1,0,1,0,2,1400,170,0,0,2,1400,170,0,0,0
15085,1,1,0,0,2,1200,310,0,6,0,1200,60,0,0,0
15114,1,1,0,0,2,1500,70,0,0,4,1430,50,0,0,0
15115,0,1,0,0,1,1380,60,0,0,2,1350,50,0,0,0
15116,1,0,0,0,3,1510,60,0,0,3,1480,60,0,0,0
15117,1,1,0,0,3,1540,120,0,0,5,1440,120,1,8,1
15121,1,1,0,0,2,1490,60,0,0,4,1470,60,0,0,0
15131,1,1,0,0,2,1520,170,0,0,6,1320,170,1,2,1
15134,1,0,1,0,2,1350,60,0,0,3,1270,60,0,0,0
15140,0,1,0,0,1,1570,320,0,0,4,1550,50,1,4,1
15157,1,1,0,0,2,1560,70,0,0,6,1550,70,0,0,0
15164,1,0,1,0,2,1500,60,0,0,4,1500,60,0,0,0
15167,1,0,1,1,2,1240,170,0,0,1,1240,50,0,0,0
15168,1,1,0,1,2,1550,70,0,0,4,1550,60,0,0,0
15180,0,0,1,1,2,1490,150,0,0,3,1490,120,1,2,1
15192,1,0,1,1,1,1630,90,0,2,0,1630,90,0,0,0
15222,1,0,1,0,2,2060,150,0,0,0,1660,80,0,0,0
15224,1,0,1,0,2,1780,80,0,0,6,1780,60,0,0,0
15227,1,0,1,0,2,1080,310,0,6,0,770,310,0,0,0
15235,1,1,0,0,1,1720,90,0,0,6,1720,60,0,0,0
15237,1,1,0,0,3,1630,80,0,6,0,1630,60,0,0,0
15238,1,0,1,0,2,1230,310,0,6,0,1220,60,0,0,0
15242,1,1,0,0,2,1810,70,0,0,1,1810,70,0,0,0
15243,1,0,1,0,2,1790,60,0,5,0,1790,60,0,0,0
15253,1,0,1,0,3,1420,460,0,4,0,1060,310,0,0,0
15259,1,0,1,0,2,1530,90,0,0,3,1490,60,0,0,0
15268,1,1,0,0,2,1890,150,0,0,0,1300,150,0,0,0
15299,1,1,0,0,1,1410,50,0,6,0,1410,50,0,0,0
15335,1,0,1,0,3,1650,140,0,4,0,1570,140,0,0,0
15346,1,1,0,0,1,1250,90,0,0,0,1070,50,0,0,0
15347,1,0,1,0,2,1890,240,0,0,4,1890,70,0,0,0
15350,0,0,0,0,1,1510,100,0,0,4,1460,70,1,12,1
15369,1,1,0,0,2,1930,150,0,0,0,1650,90,1,4,1
15374,1,0,1,0,1,1300,210,0,6,0,1270,90,0,0,0
15380,1,0,1,0,3,1870,150,0,6,0,1860,150,0,0,0
15381,1,0,1,0,3,1880,90,0,0,0,1830,90,0,0,0
15384,1,1,0,0,2,1500,90,0,0,0,1260,60,0,0,0
