,NoDefaultNextMonth,Married,Single,Age,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HistoryOfOverduePayments
11607,1,0,1,0,2,180,220,3,6,0,90,120,0,0,0
11615,0,0,1,0,2,20,20,1,6,0,10,10,0,0,0
11627,1,0,1,0,3,100,110,1,6,0,10,0,0,0,0
11642,1,1,0,0,1,150,150,3,6,0,50,60,1,2,1
11649,0,1,0,0,2,140,140,2,6,0,20,140,0,0,0
11652,1,0,1,1,3,140,140,2,5,0,0,0,1,1,1
11655,1,0,1,0,3,160,140,2,6,0,20,0,0,0,0
11656,1,1,0,0,3,80,0,0,6,0,80,0,0,0,0
11657,1,0,1,0,2,130,130,2,6,0,80,50,0,0,0
11676,1,1,0,0,2,80,100,4,6,0,80,20,0,0,0
11684,1,0,1,1,2,130,130,1,6,0,20,130,0,0,0
11690,1,0,1,0,3,20,20,3,6,0,0,0,0,0,0
11693,1,1,0,0,2,90,90,2,6,0,20,0,0,0,0
11694,1,1,0,0,2,50,50,1,6,0,10,10,0,0,0
11695,1,0,1,0,1,130,40,4,5,0,130,0,0,0,0
11696,0,1,0,0,1,210,210,2,6,0,10,90,1,2,1
11697,0,1,0,0,2,40,40,0,6,0,40,40,0,0,0
11706,0,1,0,0,3,320,720,3,6,0,320,0,0,0,0
11718,0,0,1,1,3,40,40,1,6,0,0,0,1,1,1
11741,1,1,0,0,2,10,10,0,6,0,10,10,0,0,0
11754,1,0,1,0,2,190,190,1,6,0,0,0,1,1,1
11756,1,0,0,0,2,100,20,1,6,0,100,10,0,0,0
11766,1,1,0,0,3,20,40,2,6,0,20,0,1,4,1
11767,0,0,1,0,2,110,670,2,6,0,10,110,0,0,0
11771,1,1,0,0,2,60,60,1,6,0,10,10,1,2,1
11774,1,1,0,0,2,240,240,2,6,0,30,20,0,0,0
11785,1,1,0,0,1,110,460,3,6,0,30,10,0,0,0
11796,0,1,0,0,2,20,20,2,6,0,10,20,0,0,0
11804,1,0,1,0,2,130,130,3,6,0,0,0,1,1,1
11812,1,1,0,0,2,180,180,1,6,0,40,30,0,0,0
11815,1,0,1,0,2,10,10,0,6,0,10,10,0,0,0
11822,1,1,0,0,3,130,130,3,6,0,40,100,0,0,0
11831,1,0,1,0,2,70,870,3,6,0,40,10,1,2,1
11845,1,0,1,0,2,80,90,3,6,0,10,0,0,0,0
11848,1,1,0,0,0,110,110,3,6,0,10,40,0,0,0
11850,0,1,0,0,2,20,20,1,6,0,10,10,0,0,0
11852,1,1,0,0,3,40,60,2,6,0,0,0,1,1,1
11856,1,1,0,0,3,140,0,0,6,0,140,0,1,5,1
11861,1,0,1,0,3,100,100,2,6,0,60,10,0,0,0
11864,1,1,0,0,2,140,140,1,6,0,0,0,1,1,1
11869,1,1,0,0,2,120,120,2,6,0,60,40,0,0,0
11870,0,0,1,0,3,30,30,2,6,0,0,0,1,1,1
11876,1,0,1,0,2,50,280,2,6,0,0,0,1,1,1
11885,1,0,1,0,2,170,170,3,6,0,60,140,0,0,0
11887,1,1,0,0,3,90,90,1,6,0,0,90,2,3,1
11891,1,0,1,0,3,80,80,1,6,0,80,0,1,2,1
11901,1,0,1,0,3,280,280,2,6,0,0,0,1,1,1
11902,1,0,1,0,2,120,70,1,6,0,60,0,1,7,1
11910,1,1,0,0,1,50,0,0,6,0,50,0,0,0,0
11911,1,1,0,0,2,10,10,1,6,0,0,0,1,1,1
11917,1,1,0,0,2,60,60,2,6,0,0,60,1,1,1
11932,1,1,0,0,3,20,20,0,6,0,20,20,0,0,0
11937,0,0,1,0,3,60,60,2,6,0,0,0,1,2,1
11942,1,1,0,0,1,140,0,0,6,0,140,0,1,5,1
11945,1,0,1,0,2,50,60,3,6,0,20,20,0,0,0
11950,1,1,0,0,1,100,90,1,6,0,70,30,0,0,0
11953,1,0,1,0,1,30,30,1,6,0,0,0,1,1,1
11963,0,0,1,0,3,80,80,1,6,0,10,10,0,0,0
11985,1,0,1,0,3,300,300,2,6,0,120,10,0,0,0
11988,1,0,1,0,3,30,30,2,6,0,0,0,1,1,1
11995,0,0,1,0,3,80,80,3,6,0,80,60,0,0,0
11998,1,1,0,0,3,120,120,2,6,0,20,120,0,0,0
12002,0,1,0,0,1,50,80,3,6,0,0,50,1,1,1
12011,1,1,0,0,2,20,30,4,6,0,10,20,0,0,0
12018,0,1,0,0,2,80,0,0,6,0,80,0,1,12,1
12035,1,0,1,0,1,80,0,0,6,0,80,0,1,30,1
12054,0,1,0,0,2,40,60,3,6,0,0,20,1,1,1
12064,1,1,0,0,3,140,310,4,6,0,140,0,1,5,1
12065,1,1,0,0,3,160,160,2,6,0,0,160,2,3,1
12075,1,1,0,0,2,40,40,1,6,0,20,20,0,0,0
12080,1,1,0,0,2,150,0,0,6,0,150,0,0,0,0
12101,1,0,1,0,3,20,20,2,6,0,0,0,1,1,1
12135,1,0,1,0,2,150,150,2,6,0,0,0,1,1,1
12140,1,1,0,0,1,0,290,1,6,0,0,0,0,0,0
12141,1,1,0,0,2,10,10,0,6,0,10,10,0,0,0
12143,1,0,0,0,1,90,110,3,6,0,90,30,0,0,0
12145,1,1,0,0,2,20,10,1,6,0,20,0,0,0,0
12146,1,1,0,0,2,230,230,4,6,0,20,70,0,0,0
12153,1,0,1,1,2,250,200,1,6,0,60,10,0,0,0
12155,0,0,1,0,3,40,40,1,6,0,40,0,1,5,1
12158,1,1,0,0,2,80,80,3,6,0,40,0,0,0,0
12160,1,1,0,0,2,40,40,2,6,0,10,30,1,2,1
12169,0,1,0,0,1,70,80,3,6,0,0,70,1,1,1
12191,0,1,0,0,1,10,20,1,6,0,10,0,1,20,1
12193,1,1,0,0,3,20,20,3,6,0,0,0,1,1,1
12202,1,0,1,0,3,40,20,1,6,0,40,10,0,0,0
12212,1,1,0,0,1,50,40,2,6,0,50,30,0,0,0
12213,1,0,1,0,3,110,110,4,6,0,20,30,0,0,0
12231,1,1,0,0,2,20,30,1,6,0,10,0,0,0,0
12249,0,0,1,0,1,60,60,2,6,0,60,50,0,0,0
12252,1,0,1,0,3,30,20,1,6,0,30,20,1,2,1
12255,0,0,1,0,2,110,110,2,6,0,60,0,1,2,1
12259,1,1,0,0,2,50,50,1,6,0,40,40,0,0,0
12266,1,0,1,0,1,10,10,0,6,0,10,10,0,0,0
12270,1,1,0,0,3,80,60,3,6,0,80,0,0,0,0
12273,1,0,1,0,2,0,50,6,6,0,0,10,0,0,0
12287,1,1,0,0,3,30,30,1,6,0,20,10,0,0,0
12294,1,1,0,0,2,170,170,2,6,0,10,10,0,0,0
12298,1,0,1,0,3,20,20,2,6,0,0,10,1,1,1
12300,1,0,1,0,2,60,60,2,6,0,0,0,0,0,0
12315,1,1,0,0,3,120,110,2,6,0,30,110,1,2,1
12329,0,0,1,0,3,240,240,2,6,0,70,0,1,2,1
12331,1,0,1,0,3,50,50,3,6,0,0,50,1,1,1
12332,1,1,0,0,2,20,20,2,6,0,0,20,0,0,0
12334,1,0,1,0,3,10,20,1,6,0,10,10,0,0,0
12342,1,0,1,1,2,120,30,0,6,0,100,30,0,0,0
12364,1,0,0,0,1,60,80,1,6,0,30,80,1,2,1
12382,1,0,1,0,3,70,140,1,6,0,70,0,0,0,0
12399,1,1,0,0,1,110,110,3,6,0,70,90,0,0,0
12400,1,0,1,0,3,80,310,3,6,0,70,110,1,2,1
12412,1,0,1,0,2,110,80,1,6,0,110,0,0,0,0
12414,1,1,0,0,2,50,50,1,6,0,40,20,0,0,0
12417,1,0,1,0,2,120,120,1,6,0,40,40,0,0,0
12428,1,1,0,0,3,300,300,4,6,0,40,160,0,0,0
12433,1,1,0,0,3,80,20,0,6,0,80,20,0,0,0
12442,1,0,1,0,1,70,30,1,6,0,70,20,0,0,0
12452,1,0,1,0,3,40,50,2,6,0,20,0,0,0,0
12458,1,1,0,0,3,80,0,0,6,0,80,0,0,0,0
12461,1,1,0,0,1,30,30,2,6,0,0,0,1,1,1
12483,1,0,1,0,3,100,220,3,6,0,70,100,0,0,0
12487,1,1,0,0,1,120,120,1,6,0,50,40,0,0,0
12488,1,1,0,0,3,50,50,2,6,0,30,10,2,8,1
12492,1,1,0,0,1,130,40,0,5,0,90,40,0,0,0
12495,0,0,1,0,3,80,60,1,6,0,80,0,1,4,1
12506,1,1,0,0,3,80,80,2,6,0,60,80,0,0,0
12513,1,1,0,0,3,50,50,1,6,0,40,50,0,0,0
12533,1,1,0,0,2,90,90,2,6,0,70,10,0,0,0
12539,0,1,0,0,1,20,10,0,6,0,20,0,0,0,0
12550,0,0,1,0,3,140,150,3,6,0,40,0,1,4,1
12556,0,1,0,1,2,10,10,1,6,0,0,0,1,1,1
12560,1,0,1,0,1,100,140,3,6,0,50,140,0,0,0
12562,0,1,0,0,1,70,70,3,6,0,10,70,0,0,0
12570,1,0,1,0,3,30,30,0,6,0,30,30,0,0,0
12571,1,0,1,0,2,140,140,2,6,0,40,20,0,0,0
12573,0,1,0,0,1,50,90,2,6,0,0,0,1,4,1
12584,1,0,1,0,2,100,100,3,6,0,0,10,1,1,1
12590,1,1,0,0,2,50,40,0,6,0,50,30,0,0,0
12593,0,0,1,0,1,20,20,0,6,0,20,20,0,0,0
12597,0,1,0,0,2,40,40,3,6,0,20,40,1,2,1
12606,0,0,1,0,3,90,40,1,6,0,90,30,0,0,0
12608,0,1,0,0,2,20,20,1,6,0,10,0,0,0,0
12623,1,1,0,0,1,40,140,1,6,0,40,0,0,0,0
12627,0,0,1,0,2,80,150,1,6,0,0,0,0,0,0
12637,0,0,0,0,3,80,160,3,6,0,20,30,0,0,0
12674,1,0,1,0,2,130,170,2,6,0,40,40,0,0,0
12675,1,0,1,1,2,90,130,2,6,0,0,130,0,0,0
12680,1,0,1,0,3,100,100,2,6,0,30,60,0,0,0
12688,1,0,1,0,1,140,140,1,5,0,30,10,1,4,1
12691,1,1,0,0,3,30,180,2,6,0,20,10,0,0,0
12693,1,1,0,0,3,90,90,2,6,0,50,50,0,0,0
12713,1,1,0,0,3,30,30,1,6,0,0,0,1,1,1
12717,0,1,0,0,3,30,40,3,6,0,10,10,0,0,0
12735,1,0,1,0,3,50,50,1,6,0,30,50,0,0,0
12740,1,0,1,0,3,30,10,1,6,0,30,0,0,0,0
12753,1,0,1,1,3,60,60,3,6,0,0,10,1,1,1
12755,0,1,0,0,3,110,0,0,6,0,110,0,0,0,0
12759,1,1,0,0,2,180,710,3,6,0,60,60,0,0,0
12772,0,0,1,0,2,130,120,2,6,0,40,60,1,10,1
12775,1,1,0,0,2,40,40,1,6,0,10,10,0,0,0
12778,0,0,1,0,2,10,10,1,6,0,0,10,1,1,1
12785,1,1,0,0,2,310,310,1,6,0,140,50,0,0,0
12790,1,1,0,0,2,30,30,0,6,0,30,30,0,0,0
12794,0,0,1,0,3,20,20,4,6,0,0,20,0,0,0
12813,1,1,0,0,2,10,10,0,6,0,10,10,0,0,0
12820,1,1,0,0,3,20,30,3,6,0,20,0,0,0,0
12825,1,1,0,0,3,30,40,1,6,0,10,0,1,2,1
12857,1,1,0,0,2,30,300,1,6,0,30,30,1,2,1
12875,0,0,1,1,3,20,20,1,6,0,20,0,1,2,1
12885,1,1,0,0,2,10,10,1,6,0,0,10,0,0,0
12891,1,0,1,0,1,270,280,1,6,0,60,0,0,0,0
12911,1,1,0,0,3,100,100,2,6,0,10,10,1,2,1
12914,1,0,1,0,1,290,290,3,6,0,10,0,0,0,0
12942,1,1,0,0,3,20,20,1,6,0,0,0,1,1,1
12955,0,0,1,0,3,80,0,0,6,0,80,0,1,12,1
12961,1,1,0,0,3,290,290,3,6,0,40,0,0,0,0
12962,0,1,0,0,2,10,20,1,6,0,10,10,1,2,1
12971,0,0,1,0,3,20,20,2,6,0,0,20,0,0,0
12973,1,0,1,0,3,110,110,4,6,0,20,60,0,0,0
12974,1,0,0,0,3,20,40,2,6,0,10,10,1,2,1
12976,1,1,0,0,2,30,30,1,6,0,0,30,1,1,1
12980,1,0,1,0,2,70,70,1,6,0,50,70,0,0,0
12993,1,0,1,0,3,20,10,0,6,0,20,10,0,0,0
12997,0,0,1,0,2,10,10,1,6,0,10,0,1,10,1
12999,0,1,0,0,2,30,930,1,6,0,30,30,0,0,0
13006,1,0,1,1,3,30,30,3,6,0,10,30,0,0,0
13010,1,0,1,0,2,50,620,4,6,0,40,50,2,4,1
13012,1,1,0,0,1,20,10,0,6,0,20,0,1,5,1
13013,1,0,1,0,2,250,250,1,6,0,130,0,1,4,1
13015,1,0,1,1,3,260,300,4,4,0,80,0,0,0,0
13022,0,1,0,0,2,60,60,2,6,0,30,60,0,0,0
13024,0,1,0,0,2,30,50,3,6,0,0,0,0,0,0
13026,1,1,0,0,3,40,60,3,6,0,0,60,1,1,1
13029,0,1,0,0,2,20,20,2,6,0,20,0,0,0,0
13035,0,1,0,0,2,10,20,1,6,0,10,10,0,0,0
13044,0,1,0,0,3,110,110,3,6,0,40,20,0,0,0
13070,1,1,0,0,3,70,70,2,6,0,0,0,1,1,1
13077,0,0,1,0,2,20,130,3,6,0,0,0,1,1,1
13078,1,1,0,0,3,190,190,3,6,0,10,160,0,0,0
13081,0,0,1,0,3,90,90,2,6,0,60,90,0,0,0
13084,1,0,0,0,2,10,10,1,6,0,0,0,1,1,1
13091,1,1,0,0,3,70,70,1,6,0,30,0,1,2,1
13096,1,1,0,0,3,0,120,1,6,0,0,0,1,1,1
13110,0,1,0,0,2,90,90,2,6,0,40,40,0,0,0
13114,1,1,0,0,1,80,80,3,6,0,80,80,0,0,0
13127,0,0,1,0,3,240,240,4,6,0,0,20,1,1,1
13135,1,0,1,0,3,50,50,2,6,0,20,20,0,0,0
13136,1,1,0,0,3,230,200,2,6,0,40,170,0,0,0
13140,1,1,0,0,2,10,10,0,6,0,10,10,0,0,0
13144,0,1,0,0,2,70,20,1,6,0,70,0,1,2,1
13159,0,0,1,0,3,10,10,1,6,0,0,0,1,1,1
13162,1,1,0,0,2,50,50,2,6,0,20,10,1,4,1
13163,0,1,0,0,1,120,40,0,6,0,110,0,1,2,1
13167,1,0,1,0,3,30,30,1,6,0,0,30,2,3,1
13177,0,0,1,0,3,80,0,0,6,0,80,0,1,8,1
13200,1,1,0,0,2,30,530,2,6,0,0,0,1,1,1
13206,1,1,0,0,2,90,110,4,6,0,0,10,0,0,0
13207,1,1,0,0,3,200,200,3,6,0,30,90,0,0,0
13216,1,1,0,0,2,40,50,3,6,0,0,0,1,1,1
13227,1,0,1,0,2,80,80,1,6,0,70,40,0,0,0
13239,0,0,1,0,1,20,20,1,6,0,10,20,1,4,1
13241,1,1,0,0,3,170,430,3,6,0,50,20,0,0,0
13250,1,0,1,0,3,120,120,4,6,0,80,90,1,2,1
13257,1,0,1,0,3,120,120,2,6,0,0,0,1,1,1
13259,0,0,1,0,3,330,260,2,6,0,0,110,0,0,0
13269,1,0,1,0,2,240,250,1,6,0,40,0,0,0,0
13272,1,0,1,1,3,160,160,3,6,0,0,70,2,3,1
13273,1,0,1,0,3,170,170,2,6,0,40,60,0,0,0
13275,1,0,1,0,2,30,30,3,6,0,10,20,0,0,0
13279,0,0,1,0,2,180,180,2,5,0,20,20,1,2,1
13280,1,0,1,1,2,140,140,3,6,0,0,70,1,2,1
13286,1,0,1,0,2,80,0,0,6,0,80,0,0,0,0
13302,1,1,0,0,3,160,180,4,6,0,10,40,0,0,0
13305,0,1,0,0,3,20,20,1,6,0,10,10,0,0,0
13314,1,1,0,0,2,30,50,2,6,0,0,30,0,0,0
13315,0,1,0,0,2,40,40,1,6,0,0,0,0,0,0
13323,0,0,1,0,2,310,190,1,5,0,140,30,0,0,0
13334,1,0,1,0,2,30,30,1,6,0,20,20,0,0,0
13336,1,0,1,0,3,10,110,1,6,0,10,10,0,0,0
13337,1,0,1,0,2,230,260,4,6,0,30,160,1,2,1
13344,0,0,1,0,3,10,10,0,6,0,10,10,0,0,0
13345,1,0,1,0,1,40,30,1,6,0,40,30,0,0,0
13348,0,1,0,0,3,60,400,2,6,0,20,0,0,0,0
13357,1,0,1,0,3,110,110,2,6,0,0,110,1,1,1
13371,1,1,0,0,3,170,170,3,6,0,40,170,0,0,0
13377,1,1,0,0,1,50,50,4,6,0,0,50,2,5,1
13382,1,1,0,0,1,60,60,2,6,0,30,60,0,0,0
13403,1,1,0,0,2,240,200,2,6,0,0,30,1,1,1
13412,0,1,0,0,2,80,80,1,6,0,10,10,0,0,0
13425,1,0,1,0,3,30,30,0,6,0,30,30,0,0,0
13431,1,1,0,0,3,130,210,3,6,0,40,90,0,0,0
13441,1,0,1,0,2,50,50,1,6,0,30,30,0,0,0
13446,1,1,0,0,3,60,60,0,6,0,60,60,0,0,0
13448,1,1,0,0,2,20,20,2,6,0,20,0,0,0,0
13456,1,1,0,0,2,130,180,5,6,0,40,120,0,0,0
13460,1,1,0,0,2,50,50,1,6,0,0,0,1,1,1
13464,0,0,1,0,3,30,30,1,6,0,0,0,1,1,1
13469,1,0,1,0,3,70,90,3,6,0,10,0,1,4,1
13472,1,1,0,0,3,160,160,3,6,0,30,0,0,0,0
13481,1,0,1,0,2,10,60,5,6,0,0,0,1,1,1
13484,1,1,0,0,1,20,20,1,6,0,10,10,1,2,1
13497,0,1,0,0,1,90,90,1,5,0,20,20,0,0,0
13502,1,0,1,0,3,150,150,4,6,0,0,50,0,0,0
13505,1,0,1,0,1,30,250,2,6,0,20,30,0,0,0
13514,1,1,0,0,3,100,100,2,6,0,20,0,0,0,0
13529,1,0,1,0,3,80,80,2,6,0,0,0,0,0,0
13530,1,1,0,0,3,90,90,2,6,0,10,10,0,0,0
13550,1,0,1,1,3,10,10,0,6,0,10,10,0,0,0
13551,1,1,0,0,3,30,20,1,6,0,30,20,0,0,0
13566,1,1,0,0,2,120,120,2,6,0,60,120,1,2,1
13572,1,0,1,0,3,80,220,3,6,0,0,0,1,1,1
13577,0,1,0,0,3,80,80,1,6,0,20,80,1,4,1
13578,0,1,0,0,3,40,60,3,6,0,0,0,1,1,1
13581,1,0,1,0,3,10,20,1,6,0,10,10,0,0,0
13590,1,1,0,0,3,130,240,4,6,0,20,30,0,0,0
13623,0,0,1,1,2,130,30,0,0,0,130,0,1,16,1
13626,1,1,0,0,2,50,60,2,6,0,50,0,0,0,0
13636,0,0,1,0,3,10,10,0,6,0,10,10,0,0,0
13646,1,0,1,0,0,50,60,1,6,0,0,60,1,2,1
13647,0,0,1,0,3,10,10,1,6,0,10,0,1,2,1
13651,1,0,1,0,3,30,30,3,6,0,20,30,0,0,0
13669,1,1,0,0,0,110,350,3,6,0,110,0,0,0,0
13670,1,1,0,0,3,10,10,0,6,0,10,10,0,0,0
13684,1,0,1,0,3,10,10,0,6,0,10,10,0,0,0
13687,1,0,1,0,3,170,170,3,6,0,20,70,0,0,0
13699,1,0,1,0,2,240,240,2,6,0,80,30,0,0,0
13702,1,0,1,0,2,20,60,4,6,0,0,0,1,1,1
13711,0,1,0,0,3,80,0,0,6,0,80,0,1,12,1
13715,1,0,1,0,3,100,100,1,6,0,20,0,0,0,0
13730,0,0,1,0,1,90,150,3,6,0,50,0,2,6,1
13743,0,0,1,0,3,80,0,0,6,0,80,0,1,12,1
13753,0,0,1,0,3,40,60,6,6,0,0,0,1,1,1
13757,0,1,0,0,2,100,110,1,6,0,100,40,0,0,0
13759,1,0,1,0,2,20,20,2,6,0,20,0,1,4,1
13767,1,0,1,0,3,90,40,2,6,0,90,40,0,0,0
13770,1,1,0,0,3,190,190,2,6,0,30,30,0,0,0
13796,0,1,0,0,3,250,360,2,6,0,120,110,0,0,0
13811,1,0,1,0,3,140,140,2,6,0,20,10,0,0,0
13814,1,1,0,0,2,110,110,1,6,0,0,110,0,0,0
13819,0,0,1,1,1,110,150,2,6,0,70,80,0,0,0
13825,1,0,0,0,1,100,40,1,6,0,100,10,0,0,0
13827,1,1,0,0,3,210,210,2,6,0,90,90,0,0,0
13847,1,0,1,0,3,80,0,0,6,0,80,0,1,4,1
13848,1,1,0,0,2,40,40,2,6,0,0,0,1,4,1
13857,1,0,1,0,1,100,50,1,6,0,100,0,1,5,1
13859,1,1,0,0,2,110,110,4,6,0,60,70,0,0,0
13862,1,0,1,0,2,160,160,2,6,0,10,10,0,0,0
13866,1,1,0,0,1,50,60,2,6,0,50,60,0,0,0
13868,1,0,1,0,3,150,0,0,6,0,150,0,0,0,0
13871,1,1,0,0,3,290,230,4,6,0,0,20,1,1,1
13877,1,1,0,0,2,100,100,3,6,0,10,10,0,0,0
13885,1,1,0,0,1,80,80,3,6,0,50,20,0,0,0
13889,1,0,1,0,3,120,120,3,6,0,0,80,0,0,0
13895,0,1,0,0,2,60,30,1,6,0,30,0,2,5,1
13919,1,0,1,0,3,110,110,2,6,0,40,90,0,0,0
13925,0,0,1,0,3,100,100,3,6,0,50,0,1,2,1
13930,1,0,1,0,2,50,150,3,6,0,0,0,1,1,1
13934,1,1,0,0,1,120,120,4,6,0,10,30,0,0,0
13939,1,0,1,0,3,10,10,0,6,0,10,10,0,0,0
13943,0,0,1,0,1,60,60,1,6,0,10,60,1,2,1
13948,0,1,0,0,3,100,80,1,6,0,60,80,0,0,0
13952,1,0,1,0,2,50,50,2,6,0,40,10,0,0,0
13964,1,0,1,0,3,40,50,1,6,0,40,40,0,0,0
13965,1,1,0,0,3,290,440,2,6,0,50,40,0,0,0
13972,0,0,1,1,2,80,0,0,6,0,80,0,0,0,0
13975,1,1,0,0,2,220,220,3,6,0,60,70,0,0,0
13980,1,0,1,0,3,60,60,3,6,0,20,40,0,0,0
13985,1,1,0,0,2,10,10,0,6,0,10,10,0,0,0
13994,0,0,1,0,3,70,70,2,6,0,20,0,2,7,1
13995,1,0,1,0,1,30,30,1,6,0,0,0,0,0,0
13999,1,1,0,0,2,180,180,2,6,0,20,0,0,0,0
14000,1,1,0,0,2,210,210,2,6,0,20,10,1,2,1
14009,1,1,0,0,3,30,30,0,6,0,30,30,0,0,0
14010,1,1,0,0,2,50,50,4,6,0,0,40,1,1,1
14033,1,1,0,0,2,40,40,2,6,0,0,0,1,1,1
14041,1,1,0,0,1,80,80,1,6,0,30,80,0,0,0
14048,1,1,0,0,3,140,130,1,6,0,10,130,1,2,1
14049,0,1,0,0,3,160,160,1,6,0,0,160,1,1,1
14052,1,0,1,0,2,20,30,3,6,0,10,10,0,0,0
14053,1,0,1,0,2,290,270,3,4,0,30,0,0,0,0
14060,1,1,0,0,2,10,10,1,6,0,0,0,0,0,0
14063,0,0,1,0,3,300,300,2,6,0,40,40,0,0,0
14064,0,0,1,0,3,220,220,3,6,0,100,0,0,0,0
14069,1,0,1,0,3,70,70,2,6,0,30,70,0,0,0
14079,1,1,0,0,3,160,160,3,6,0,60,120,0,0,0
14080,1,0,1,1,2,80,20,1,6,0,80,0,1,3,1
14082,1,1,0,0,3,90,90,3,6,0,0,40,1,1,1
14104,1,1,0,0,3,100,100,2,6,0,0,20,1,1,1
14106,1,1,0,0,2,200,920,2,6,0,10,0,0,0,0
14113,0,0,1,1,2,130,10,1,6,0,130,0,1,4,1
14115,0,1,0,0,2,10,10,0,6,0,10,10,0,0,0
14122,1,0,1,0,3,20,20,0,6,0,20,20,0,0,0
14124,1,1,0,0,0,20,20,1,6,0,0,0,0,0,0
14128,1,1,0,0,2,20,20,2,6,0,10,0,1,2,1
14129,1,0,1,0,3,310,310,2,6,0,130,60,0,0,0
14139,0,1,0,0,2,40,40,3,6,0,10,20,3,6,1
14146,1,0,1,1,1,20,20,1,6,0,10,10,0,0,0
14158,0,1,0,0,3,10,10,1,6,0,0,0,0,0,0
14167,0,0,1,0,2,50,50,1,6,0,40,30,0,0,0
14173,1,0,1,0,3,30,20,2,6,0,30,20,0,0,0
14177,1,0,1,0,2,10,30,1,6,0,10,10,0,0,0
14180,1,0,1,0,3,370,190,1,6,0,0,0,1,1,1
14191,0,1,0,0,3,60,50,3,6,0,10,20,1,2,1
14195,0,0,1,0,3,20,20,0,6,0,20,20,0,0,0
14207,1,1,0,1,2,80,80,3,6,0,60,70,0,0,0
14215,1,1,0,0,3,20,70,1,6,0,20,0,0,0,0
14218,1,1,0,0,2,100,100,1,6,0,70,70,0,0,0
14228,1,0,1,0,3,10,10,3,6,0,0,10,0,0,0
14235,1,0,1,0,2,60,30,0,6,0,60,30,0,0,0
14259,1,0,1,0,1,120,120,2,6,0,20,0,0,0,0
14262,1,1,0,0,3,80,80,2,6,0,10,10,0,0,0
14267,1,1,0,0,3,20,20,2,6,0,20,0,0,0,0
14270,0,1,0,0,3,20,20,1,6,0,10,10,0,0,0
14279,0,0,1,0,2,40,70,2,6,0,30,20,0,0,0
14291,1,0,1,1,1,210,500,3,3,0,50,200,0,0,0
14295,1,1,0,0,1,90,90,3,6,0,20,50,1,2,1
14305,1,1,0,0,1,50,50,3,6,0,0,50,1,1,1
14311,0,1,0,0,2,10,20,1,6,0,10,10,0,0,0
14328,0,1,0,0,2,30,30,2,6,0,20,30,1,1,1
14329,1,0,1,0,2,40,30,1,6,0,0,0,1,12,1
14333,0,0,1,0,3,90,80,1,6,0,70,60,2,7,1
14339,0,1,0,0,3,10,10,2,6,0,0,10,1,1,1
14341,1,1,0,0,2,100,100,1,6,0,10,10,0,0,0
14351,0,1,0,0,1,50,50,2,6,0,20,50,2,4,1
14352,1,1,0,0,2,20,20,1,6,0,10,10,1,2,1
14366,0,1,0,0,1,20,20,1,6,0,20,0,0,0,0
14373,0,0,1,1,3,240,340,3,6,0,40,30,0,0,0
14375,1,1,0,0,3,150,150,3,6,0,0,30,1,1,1
14380,1,0,1,0,3,200,200,2,6,0,30,60,0,0,0
14382,1,0,1,0,1,110,50,1,6,0,110,50,0,0,0
14387,1,0,1,0,3,50,50,2,6,0,10,0,0,0,0
14401,1,1,0,0,2,30,30,2,6,0,10,20,2,4,1
14419,0,1,0,0,2,270,260,3,6,0,20,0,1,7,1
14420,1,0,1,0,2,40,40,1,6,0,40,40,0,0,0
14421,1,0,1,0,3,10,10,0,6,0,10,10,0,0,0
14426,1,1,0,0,3,110,90,2,6,0,40,80,0,0,0
14442,1,0,1,0,3,10,30,2,6,0,0,0,1,1,1
14451,1,1,0,0,1,90,20,2,6,0,90,10,0,0,0
14453,1,0,1,0,3,30,20,0,6,0,30,20,2,9,1
14460,1,0,1,0,2,0,280,1,6,0,0,0,1,1,1
14461,1,0,1,0,3,50,40,2,6,0,50,30,0,0,0
14465,1,0,1,0,2,40,40,1,6,0,40,40,1,2,1
14470,0,1,0,0,3,80,0,0,6,0,80,0,1,7,1
14472,1,1,0,0,2,110,110,3,6,0,40,0,0,0,0
14475,1,1,0,0,2,110,140,3,6,0,70,50,0,0,0
14490,1,0,1,0,3,70,70,2,6,0,0,0,1,1,1
14512,1,0,1,0,2,30,30,1,6,0,0,30,1,4,1
14519,0,1,0,0,2,50,60,1,6,0,10,60,0,0,0
14521,0,0,1,0,3,50,60,2,6,0,0,60,2,3,1
14527,1,1,0,0,3,110,120,3,6,0,10,20,2,6,1
14535,1,1,0,0,3,10,40,3,6,0,10,0,0,0,0
14539,1,0,1,0,2,70,70,2,6,0,0,0,1,1,1
14549,0,0,1,0,3,130,40,1,6,0,130,20,0,0,0
14552,1,0,1,0,2,30,20,1,6,0,10,10,0,0,0
14561,1,0,1,0,1,90,30,2,6,0,90,10,0,0,0
14574,1,1,0,0,1,40,40,1,6,0,40,40,0,0,0
14583,0,1,0,0,1,140,430,2,6,0,140,0,1,4,1
14584,1,0,1,0,3,120,120,2,6,0,0,30,1,1,1
14586,0,0,1,0,3,20,20,1,6,0,0,20,2,5,1
