,NoDefaultNextMonth,Married,Single,Age,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HistoryOfOverduePayments
19709,1,1,0,0,2,260,90,1,6,0,260,30,0,0,0
19710,1,1,0,0,0,130,160,2,6,0,100,0,0,0,0
19711,0,0,1,0,3,180,50,0,6,0,140,0,1,12,1
19714,1,0,1,0,3,170,140,1,6,0,170,0,0,0,0
19728,1,0,1,0,3,200,150,2,6,0,200,90,0,0,0
19741,1,0,1,0,3,300,300,3,6,0,210,70,0,0,0
19742,0,0,1,0,2,260,40,0,0,0,200,0,1,2,1
19760,1,1,0,0,2,210,200,2,6,0,210,200,1,2,1
19767,0,1,0,0,1,290,40,0,6,0,180,30,0,0,0
19773,1,1,0,0,1,300,100,2,6,0,300,0,0,0,0
19775,1,1,0,0,2,260,70,0,6,0,160,30,1,4,1
19800,1,1,0,0,2,250,200,3,6,0,110,160,0,0,0
19811,1,1,0,0,2,220,70,2,6,0,220,40,0,0,0
19813,1,1,0,0,1,270,80,0,0,0,200,80,1,2,1
19827,1,0,1,0,2,280,80,0,6,0,280,80,0,0,0
19863,0,1,0,0,1,250,250,1,6,0,80,250,0,0,0
19874,1,1,0,0,2,190,190,4,6,0,160,190,0,0,0
19882,1,0,1,0,2,90,90,2,6,0,90,0,0,0,0
19883,1,1,0,0,2,240,180,3,6,0,240,70,0,0,0
19892,1,0,1,0,3,220,130,2,6,0,220,0,0,0,0
19895,0,1,0,0,2,310,200,1,6,0,310,0,1,3,1
19917,1,1,0,0,2,170,170,1,6,0,110,50,0,0,0
19921,1,0,1,0,2,370,110,0,0,0,300,40,0,0,0
19929,1,1,0,0,2,360,110,2,6,0,360,70,0,0,0
19939,1,1,0,0,3,220,140,2,6,0,220,0,0,0,0
19957,1,1,0,0,2,110,100,1,6,0,110,40,1,2,1
19963,1,1,0,0,1,320,110,0,6,0,320,110,1,4,1
19971,1,1,0,0,2,340,40,0,6,0,270,40,0,0,0
19973,1,1,0,0,3,150,200,3,6,0,110,0,0,0,0
19987,1,1,0,0,3,220,220,3,6,0,20,220,1,1,1
19998,1,1,0,0,2,140,90,2,6,0,140,90,0,0,0
20002,1,1,0,0,3,170,70,1,6,0,170,70,0,0,0
20004,1,1,0,0,3,200,200,3,6,0,110,10,0,0,0
20005,0,1,0,0,3,190,30,2,6,0,190,0,0,0,0
20014,1,0,1,0,1,130,130,1,6,0,110,110,0,0,0
20015,1,0,1,0,3,170,170,3,6,0,90,30,0,0,0
20025,0,0,1,0,2,200,50,0,6,0,70,50,0,0,0
20037,1,1,0,0,2,240,110,2,6,0,240,20,0,0,0
20046,1,1,0,0,2,160,160,1,6,0,70,30,1,4,1
20050,1,0,0,0,2,240,40,0,0,0,190,40,1,2,1
20060,0,1,0,0,3,150,150,3,6,0,90,90,0,0,0
20066,1,0,1,0,2,270,40,3,3,0,220,40,0,0,0
20076,0,1,0,0,3,320,400,4,6,0,110,180,0,0,0
20093,1,0,1,0,3,260,60,2,6,0,260,60,0,0,0
20128,1,0,1,0,3,150,130,2,6,0,150,130,0,0,0
20131,1,1,0,0,2,180,190,3,6,0,180,60,0,0,0
20142,1,0,1,0,1,180,60,3,6,0,180,30,0,0,0
20147,1,0,1,0,1,240,310,3,6,0,120,0,1,4,1
20160,1,0,1,0,2,400,400,2,6,0,60,170,0,0,0
20164,0,1,0,0,3,190,200,3,6,0,80,200,0,0,0
20172,1,1,0,0,3,310,80,1,6,0,310,30,1,6,1
20202,1,1,0,0,3,270,0,0,6,0,270,0,0,0,0
20214,0,1,0,0,2,370,110,0,0,0,210,110,1,6,1
20235,1,1,0,0,1,120,120,3,6,0,90,0,1,2,1
20246,1,1,0,0,3,300,300,3,6,0,80,140,0,0,0
20263,1,1,0,0,2,380,90,0,0,0,170,30,1,2,1
20279,1,1,0,0,0,160,60,2,6,0,160,10,1,4,1
20286,1,0,1,0,2,270,270,2,6,0,260,240,0,0,0
20290,1,0,1,0,3,190,30,1,6,0,190,30,1,2,1
20314,0,1,0,0,1,180,50,0,6,0,150,0,2,6,1
20368,0,1,0,1,2,280,0,0,6,0,280,0,0,0,0
20370,0,0,1,1,3,350,120,1,5,0,350,30,0,0,0
20373,0,0,1,1,2,270,70,0,0,4,210,0,1,7,1
20374,1,0,1,1,2,300,60,0,0,5,220,50,0,0,0
20377,0,0,1,1,2,310,40,0,0,6,270,40,1,2,1
20378,1,0,1,1,3,190,100,0,1,0,100,100,1,5,1
20381,0,0,1,1,2,290,60,0,0,3,170,60,2,8,1
20389,1,0,1,1,2,240,40,0,0,0,160,0,2,5,1
20391,1,0,1,1,2,320,40,0,0,0,210,30,0,0,0
20407,1,0,1,1,2,320,40,0,0,5,230,40,0,0,0
20411,1,0,1,0,3,230,90,0,6,0,210,60,0,0,0
20425,1,0,1,1,2,320,40,0,0,0,240,40,2,7,1
20428,0,0,1,1,2,330,90,0,0,0,160,50,1,7,1
20429,0,0,1,1,3,310,60,0,0,5,270,0,1,4,1
20447,1,0,1,0,3,290,50,0,0,2,140,40,0,0,0
20455,1,0,1,1,1,300,250,1,1,5,280,10,0,0,0
20465,1,0,1,0,3,220,70,0,6,0,100,70,1,2,1
20476,1,0,1,0,2,170,60,1,6,0,170,60,0,0,0
20497,0,0,1,1,2,300,40,0,0,0,210,40,1,5,1
20514,1,0,1,0,3,130,60,0,6,0,70,60,0,0,0
20524,1,0,1,0,3,260,260,3,6,0,170,190,0,0,0
20531,1,0,1,0,3,360,360,3,6,0,160,180,0,0,0
20543,1,0,1,0,0,190,200,1,6,0,0,200,0,0,0
20556,1,0,1,0,3,140,120,1,6,0,140,120,0,0,0
20562,1,0,1,0,2,400,190,1,6,0,10,190,1,4,1
20574,1,1,0,0,3,100,90,1,6,0,100,0,1,3,1
20625,1,0,1,0,1,310,50,0,1,0,180,50,0,0,0
20630,1,0,1,0,3,190,110,3,6,0,170,30,0,0,0
20632,1,0,1,0,2,340,120,0,6,0,140,50,1,2,1
20648,1,0,1,1,1,290,40,0,0,3,240,40,0,0,0
20650,1,0,1,0,2,160,150,1,4,0,160,150,0,0,0
20655,1,1,0,0,0,270,240,2,6,0,270,40,0,0,0
20658,0,1,0,0,2,220,40,0,1,0,120,40,0,0,0
20682,1,1,0,0,2,250,40,2,3,0,220,40,0,0,0
20707,0,1,0,0,2,270,120,0,0,1,200,90,0,0,0
20747,1,1,0,0,2,160,170,3,6,0,140,30,0,0,0
20771,1,0,1,0,2,280,40,0,1,0,270,30,0,0,0
20798,1,1,0,0,2,210,40,1,2,0,210,30,0,0,0
20806,0,0,1,0,2,190,130,1,6,0,190,30,0,0,0
20847,1,1,0,0,0,320,320,3,6,0,0,320,1,1,1
20849,1,0,1,0,2,290,290,1,6,0,160,290,0,0,0
20853,1,0,1,0,2,330,60,1,6,0,330,60,0,0,0
20856,1,1,0,0,2,230,100,2,6,0,230,30,0,0,0
20876,1,1,0,0,3,160,180,4,6,0,140,170,1,1,1
20883,0,0,1,0,2,300,150,0,6,0,60,50,1,10,1
20895,1,1,0,0,3,210,130,2,6,0,210,20,0,0,0
20913,0,0,1,0,2,370,60,0,0,0,260,60,2,7,1
20922,0,1,0,0,2,270,90,0,6,0,270,90,0,0,0
20924,1,1,0,0,2,110,180,1,6,0,0,180,1,8,1
20931,1,1,0,0,2,150,150,2,6,0,130,100,0,0,0
20941,1,1,0,0,1,270,130,2,6,0,270,50,0,0,0
20952,0,0,1,0,1,250,30,0,0,2,150,30,0,0,0
20958,1,1,0,0,2,200,110,1,5,0,200,30,0,0,0
20973,0,1,0,0,1,320,70,3,5,0,320,10,1,2,1
20981,0,0,1,0,3,240,240,4,6,0,200,240,0,0,0
21006,1,1,0,0,0,320,40,0,4,0,280,40,0,0,0
21022,1,0,1,0,3,130,130,3,6,0,100,120,0,0,0
21030,1,1,0,0,2,240,230,3,6,0,240,0,1,2,1
21038,1,1,0,0,2,220,90,2,6,0,20,60,0,0,0
21045,1,1,0,0,1,350,330,1,6,0,160,330,0,0,0
21048,0,1,0,0,2,240,90,2,6,0,240,30,1,2,1
21058,1,1,0,0,2,190,190,2,5,0,150,190,0,0,0
21090,1,0,1,0,1,170,150,1,6,0,80,10,0,0,0
21101,1,0,1,0,1,210,70,0,3,0,200,70,1,2,1
21113,1,1,0,0,2,90,280,6,6,0,90,280,0,0,0
21119,0,1,0,0,3,200,140,1,6,0,120,90,2,6,1
21123,1,0,1,0,2,170,170,3,6,0,70,40,0,0,0
21124,1,1,0,0,2,380,80,0,6,0,150,30,0,0,0
21125,1,0,0,0,2,200,40,0,4,0,90,30,2,4,1
21133,0,1,0,0,1,220,60,1,6,0,0,0,0,0,0
21160,1,1,0,0,2,350,80,3,6,0,350,30,0,0,0
21163,1,0,1,0,3,160,160,3,6,0,130,90,0,0,0
21174,1,1,0,0,3,150,60,5,6,0,150,0,0,0,0
21195,0,1,0,0,2,290,40,0,0,0,170,40,1,2,1
21203,0,1,0,0,3,120,100,3,6,0,120,90,1,2,1
21220,1,1,0,0,2,340,340,1,6,0,30,340,1,12,1
21225,1,1,0,0,2,280,60,0,0,2,140,40,1,5,1
21266,0,1,0,0,1,320,80,0,3,0,250,80,1,8,1
21277,1,1,0,0,2,310,50,0,0,0,170,40,1,2,1
21289,1,0,1,0,1,250,60,0,0,0,230,60,1,8,1
21304,1,1,0,0,3,230,230,3,6,0,10,230,0,0,0
21331,1,1,0,0,2,210,40,1,6,0,210,0,1,2,1
21348,1,1,0,0,3,10,320,2,6,0,10,320,2,7,1
21370,0,1,0,0,2,320,320,2,6,0,210,20,0,0,0
21382,1,1,0,0,2,150,70,2,6,0,150,30,0,0,0
21402,0,0,1,0,1,330,140,2,5,0,200,140,0,0,0
21414,1,0,1,0,3,270,230,3,6,0,270,10,0,0,0
21416,1,0,1,0,3,290,90,0,6,0,140,50,1,2,1
21429,1,0,1,0,3,290,290,3,6,0,0,290,1,1,1
21430,1,0,1,0,3,160,80,4,6,0,160,50,0,0,0
21434,1,1,0,1,1,340,120,0,1,0,160,60,0,0,0
21436,1,0,1,1,3,200,90,0,4,0,150,90,0,0,0
21474,1,1,0,0,2,310,310,3,6,0,260,30,0,0,0
21476,1,1,0,0,1,140,70,0,6,0,110,60,0,0,0
21478,1,0,1,0,3,280,260,2,1,0,180,150,0,0,0
21490,1,0,1,0,2,320,90,0,6,0,100,50,0,0,0
21528,1,1,0,1,2,230,80,1,6,0,200,80,0,0,0
21532,0,0,1,1,2,250,60,0,0,1,170,60,1,11,1
21549,1,0,1,1,1,150,150,2,6,0,80,0,0,0,0
21556,1,0,1,1,3,270,60,0,0,2,100,60,2,4,1
21583,1,1,0,0,2,260,160,1,6,0,40,160,0,0,0
21594,1,1,0,0,2,280,80,0,6,0,220,50,0,0,0
21598,1,0,1,1,2,320,60,0,4,0,300,60,0,0,0
21601,0,0,1,1,1,290,50,0,6,0,220,0,2,6,1
21608,1,0,1,1,3,220,110,1,6,0,220,110,0,0,0
21612,0,0,1,1,2,310,90,0,6,0,220,0,2,5,1
21631,1,0,1,0,3,280,120,1,6,0,90,120,0,0,0
21637,1,0,1,1,3,260,50,1,3,1,260,40,1,5,1
21639,0,0,1,1,3,370,60,0,1,0,260,60,1,9,1
21644,1,0,1,0,3,220,60,0,6,0,220,0,1,3,1
21650,1,1,0,0,2,340,340,2,4,0,110,220,0,0,0
21651,0,0,1,0,2,250,70,0,0,2,190,0,1,11,1
21661,1,0,1,1,3,130,130,1,6,0,90,0,0,0,0
21665,1,0,1,1,3,130,130,1,6,0,130,60,0,0,0
21674,1,0,1,1,2,190,190,2,6,0,0,190,1,1,1
21699,1,0,1,0,2,340,90,0,0,0,130,50,0,0,0
21707,0,0,1,1,3,280,40,0,0,4,220,40,1,7,1
21737,1,0,1,1,3,300,240,1,0,0,140,90,0,0,0
21750,1,0,1,1,2,190,100,3,6,0,190,0,0,0,0
21751,1,0,1,1,2,230,0,0,6,0,230,0,1,5,1
21757,1,0,1,1,3,230,90,0,6,0,210,60,0,0,0
21760,0,0,1,1,2,240,240,1,6,0,30,240,0,0,0
21762,1,0,1,1,3,300,170,0,6,0,300,170,1,2,1
21773,1,0,1,1,3,220,260,2,6,0,160,220,0,0,0
21787,1,1,0,0,3,170,170,3,6,0,170,0,2,5,1
21801,1,0,1,0,3,330,310,2,5,0,140,150,0,0,0
21828,1,0,1,0,3,280,190,2,6,0,280,180,1,4,1
21866,1,0,1,0,3,140,180,3,6,0,140,90,0,0,0
21870,1,0,1,1,2,370,370,3,6,0,40,180,0,0,0
21871,1,0,1,0,2,150,130,1,6,0,130,90,0,0,0
21878,1,0,1,1,3,260,150,2,6,0,100,80,0,0,0
21912,1,0,1,1,2,170,170,2,6,0,70,30,0,0,0
21918,1,1,0,1,2,330,80,0,6,0,250,30,0,0,0
21926,1,0,1,0,3,330,60,2,6,0,330,0,0,0,0
21927,1,0,1,0,3,280,300,5,6,0,120,200,0,0,0
21936,0,0,1,0,3,180,90,0,6,0,180,0,1,7,1
21942,0,0,1,0,3,160,160,2,6,0,130,110,0,0,0
21955,1,0,1,0,3,200,130,3,6,0,200,130,0,0,0
21981,0,0,1,0,1,190,140,3,6,0,190,20,1,2,1
21987,1,0,1,0,3,200,200,1,6,0,0,200,1,1,1
22001,1,0,1,0,3,350,360,3,6,0,0,180,0,0,0
22023,1,0,1,0,2,160,150,0,6,0,80,30,0,0,0
22040,1,1,0,0,3,250,150,2,6,0,250,150,0,0,0
22048,1,0,1,0,2,260,260,2,6,0,230,150,0,0,0
22059,1,1,0,0,2,250,40,0,6,0,180,40,0,0,0
22066,1,0,1,0,3,330,330,3,6,0,80,120,0,0,0
22088,1,0,1,0,2,90,170,2,6,0,90,30,0,0,0
22105,1,0,1,0,2,140,140,1,6,0,70,40,0,0,0
22120,1,0,0,0,2,130,80,0,6,0,130,40,0,0,0
22133,1,0,1,1,3,210,210,1,6,0,190,30,1,5,1
22148,1,0,1,0,2,190,190,1,6,0,100,100,0,0,0
22156,1,1,0,0,3,170,100,0,6,0,170,40,0,0,0
22158,1,0,1,0,3,290,290,2,6,0,40,290,0,0,0
22164,1,0,0,0,3,200,260,2,6,0,180,0,2,3,1
22178,1,0,1,0,2,320,320,4,6,0,60,260,0,0,0
22184,1,0,1,0,1,100,100,2,6,0,100,0,0,0,0
22201,1,0,1,0,3,250,50,0,6,0,120,30,0,0,0
22208,1,0,1,1,2,150,30,0,6,0,80,30,0,0,0
22211,1,0,1,0,3,160,160,2,6,0,150,0,0,0,0
22215,1,0,1,0,3,230,100,3,6,0,230,60,0,0,0
22229,1,1,0,0,2,360,40,0,0,0,280,40,0,0,0
22251,1,0,1,0,1,200,200,2,6,0,150,0,1,2,1
22287,1,1,0,0,2,140,80,3,6,0,0,20,3,7,1
22297,1,1,0,0,3,240,220,1,6,0,90,220,0,0,0
22305,1,0,1,0,2,280,90,0,6,0,280,50,0,0,0
22331,1,0,1,0,3,260,200,1,6,0,230,90,0,0,0
22337,1,0,1,0,2,290,300,2,6,0,270,300,0,0,0
22366,1,0,1,0,2,300,120,2,5,0,300,30,0,0,0
22376,1,0,1,0,2,260,70,0,6,0,160,70,1,11,1
22381,1,0,1,0,3,260,260,3,6,0,0,260,0,0,0
22385,0,0,1,0,3,200,200,2,6,0,150,0,0,0,0
22410,1,0,1,0,2,290,290,2,0,1,210,200,0,0,0
22420,1,0,1,1,2,280,50,0,0,5,260,30,1,2,1
22438,1,0,1,0,1,350,80,2,2,0,350,0,1,10,1
22466,0,1,0,0,2,300,100,0,3,0,220,100,1,8,1
22467,1,1,0,0,2,190,190,2,6,0,120,60,0,0,0
22475,1,1,0,0,2,250,70,1,6,0,250,40,0,0,0
22481,1,1,0,0,0,220,160,0,6,0,220,160,0,0,0
22482,1,1,0,0,3,330,330,4,6,0,70,190,0,0,0
22487,1,0,1,0,2,200,70,2,6,0,200,60,0,0,0
22491,0,1,0,0,2,240,40,0,6,0,230,30,0,0,0
22513,1,1,0,0,2,220,150,1,6,0,160,90,0,0,0
22523,0,0,1,0,3,140,140,1,6,0,80,0,1,2,1
22525,1,1,0,0,2,290,250,2,6,0,290,40,0,0,0
22527,1,0,1,0,1,220,70,1,6,0,220,70,0,0,0
22533,1,1,0,0,3,330,60,0,6,0,150,60,0,0,0
22545,1,0,1,0,3,200,200,2,6,0,0,190,1,1,1
22549,1,1,0,0,3,110,150,3,6,0,110,0,1,2,1
22556,1,1,0,0,2,130,130,3,6,0,100,40,0,0,0
22561,1,0,1,0,2,130,70,2,6,0,130,20,0,0,0
22580,1,0,1,0,0,300,160,2,6,0,300,160,1,2,1
22590,0,0,0,0,2,260,30,1,6,0,260,30,0,0,0
22602,1,1,0,0,2,340,350,3,6,0,70,210,0,0,0
22649,1,0,1,0,2,350,250,2,6,0,40,110,0,0,0
22652,1,1,0,0,2,290,150,0,6,0,150,150,0,0,0
22657,1,1,0,0,1,120,120,3,6,0,110,100,0,0,0
22662,1,0,1,0,3,300,90,0,6,0,300,90,0,0,0
22664,1,1,0,0,3,350,350,2,6,0,20,350,2,3,1
22675,1,1,0,0,3,170,280,4,6,0,160,100,0,0,0
22681,1,1,0,0,2,210,210,3,6,0,60,210,0,0,0
22682,1,1,0,0,3,150,200,4,6,0,150,40,0,0,0
22704,1,0,1,0,2,270,210,1,6,0,230,120,0,0,0
22747,1,1,0,0,2,150,220,3,6,0,100,50,0,0,0
22754,1,1,0,0,1,410,250,3,6,0,40,250,1,2,1
22755,0,1,0,0,2,320,150,0,6,0,170,120,0,0,0
22769,1,0,1,0,3,340,100,2,6,0,340,20,0,0,0
22770,1,0,1,0,3,240,110,1,6,0,240,110,0,0,0
22773,0,1,0,0,2,150,30,0,1,0,150,30,0,0,0
22784,1,1,0,0,1,330,330,1,6,0,10,330,0,0,0
22842,0,0,1,0,1,210,0,0,6,0,210,0,0,0,0
22845,1,1,0,0,1,180,180,3,6,0,80,0,0,0,0
22853,1,1,0,0,1,150,50,1,6,0,10,50,0,0,0
22854,1,1,0,0,1,340,170,0,6,0,300,150,0,0,0
22899,1,1,0,0,1,150,160,3,6,0,150,50,1,4,1
22916,1,1,0,0,3,160,10,1,6,0,160,0,0,0,0
22929,1,0,1,0,3,250,180,2,6,0,170,180,0,0,0
22930,1,1,0,0,2,360,270,2,6,0,120,150,0,0,0
22939,1,0,1,0,2,280,60,0,6,0,220,60,0,0,0
22953,1,1,0,0,1,290,290,2,6,0,10,290,1,5,1
22996,1,1,0,0,3,140,180,3,6,0,130,80,0,0,0
23001,1,1,0,0,3,320,110,2,5,0,320,0,1,1,1
23007,1,0,1,0,3,120,120,1,6,0,120,120,0,0,0
23012,1,1,0,0,2,290,30,0,6,0,290,30,0,0,0
23053,1,0,1,0,3,180,40,0,2,0,170,40,0,0,0
23068,1,1,0,0,2,210,210,3,6,0,40,180,0,0,0
23069,1,1,0,0,2,270,130,1,6,0,270,0,1,6,1
23070,0,1,0,0,3,180,70,2,6,0,180,0,0,0,0
23080,1,1,0,0,2,310,70,0,5,0,210,70,1,2,1
23100,1,0,1,0,2,350,350,1,6,0,180,170,0,0,0
23101,1,1,0,0,3,190,190,4,6,0,110,190,0,0,0
23121,1,1,0,0,2,320,270,3,4,0,320,140,0,0,0
23124,0,0,1,0,2,180,180,3,6,0,120,180,1,2,1
23138,1,0,1,0,3,370,160,1,6,0,250,60,0,0,0
23144,1,1,0,0,2,300,180,3,6,0,300,10,0,0,0
23164,0,1,0,0,2,140,150,1,6,0,60,30,0,0,0
23181,1,0,1,0,1,220,90,1,6,0,140,90,0,0,0
23188,1,1,0,0,3,290,290,2,6,0,220,290,1,4,1
23215,0,1,0,0,2,130,70,1,6,0,50,70,1,10,1
23259,1,1,0,0,2,270,270,3,1,1,150,150,0,0,0
23279,1,1,0,0,2,310,290,2,6,0,310,240,0,0,0
23293,0,0,1,0,2,140,100,3,6,0,140,60,0,0,0
23295,1,0,1,0,3,350,350,3,6,0,190,30,0,0,0
23296,0,0,1,0,2,150,150,1,6,0,60,0,1,5,1
23315,0,1,0,0,2,230,60,0,6,0,150,0,1,10,1
23320,1,1,0,0,3,140,140,2,6,0,70,10,0,0,0
23323,1,0,1,0,1,150,90,0,6,0,150,0,1,7,1
23347,1,1,0,0,2,220,150,2,6,0,150,80,0,0,0
23351,1,0,1,0,3,190,200,2,6,0,180,0,0,0,0
23357,0,1,0,0,1,250,190,2,5,0,250,0,1,2,1
23362,1,0,1,0,3,140,140,2,6,0,90,90,0,0,0
23374,1,1,0,0,2,280,160,0,6,0,280,110,0,0,0
23375,1,0,1,0,2,230,50,1,6,0,230,50,0,0,0
23378,1,1,0,0,3,380,150,1,6,0,70,90,0,0,0
23385,0,0,1,0,3,280,90,0,6,0,160,0,1,11,1
23386,1,1,0,0,2,110,120,2,6,0,100,10,0,0,0
23391,1,0,1,0,1,140,140,2,6,0,110,140,1,1,1
23396,1,1,0,0,2,150,260,3,6,0,150,80,0,0,0
23402,1,1,0,0,1,220,190,1,6,0,100,190,0,0,0
23420,0,0,1,0,3,240,240,2,5,0,60,240,0,0,0
23422,1,1,0,0,1,200,150,2,6,0,200,0,2,5,1
23429,1,0,1,0,3,140,120,1,6,0,140,0,0,0,0
23470,1,0,1,0,3,280,100,2,6,0,280,0,1,3,1
23485,1,0,1,0,3,230,100,2,6,0,230,0,0,0,0
23487,1,0,1,0,3,290,290,3,6,0,150,0,0,0,0
23504,1,0,1,0,3,370,370,4,6,0,100,230,0,0,0
23531,1,0,1,0,1,310,310,2,6,0,0,310,0,0,0
23535,1,1,0,0,3,120,110,3,6,0,120,60,0,0,0
23539,1,1,0,0,3,320,40,0,6,0,280,30,0,0,0
23542,1,0,1,0,2,190,190,2,6,0,190,190,0,0,0
23550,0,1,0,0,2,270,270,2,6,0,0,270,0,0,0
23553,1,1,0,0,3,260,260,2,6,0,260,0,0,0,0
23561,1,1,0,0,2,210,130,2,6,0,210,20,0,0,0
23568,1,1,0,0,3,280,280,2,6,0,210,190,0,0,0
23581,0,0,1,0,3,170,50,0,6,0,170,50,1,2,1
23582,1,0,1,0,3,180,0,0,6,0,180,0,0,0,0
23584,0,1,0,0,2,230,90,2,6,0,30,60,0,0,0
23590,1,1,0,0,2,290,90,0,0,3,270,40,0,0,0
23601,1,1,0,0,2,210,210,4,6,0,160,0,0,0,0
23623,0,0,1,0,2,230,20,1,6,0,230,0,2,9,1
23632,1,0,1,0,1,230,90,1,6,0,230,40,0,0,0
23643,1,1,0,0,2,370,370,3,6,0,70,270,0,0,0
23646,1,0,1,0,2,170,60,2,6,0,170,10,0,0,0
23649,1,1,0,0,1,330,40,0,0,0,250,40,2,7,1
23661,1,1,0,0,3,180,160,1,6,0,180,80,0,0,0
23667,1,1,0,0,2,170,50,4,6,0,170,0,0,0,0
23669,1,1,0,0,3,140,140,2,6,0,110,90,0,0,0
23674,0,1,0,0,2,270,270,1,6,0,220,0,1,4,1
23683,1,1,0,0,3,150,150,3,6,0,80,150,0,0,0
23691,0,1,0,0,2,270,70,0,0,0,190,70,1,14,1
23698,1,1,0,0,2,300,30,0,0,6,280,0,1,3,1
23700,1,1,0,0,3,270,270,4,6,0,50,270,0,0,0
23728,1,1,0,0,3,150,150,2,6,0,100,80,0,0,0
23743,1,1,0,0,2,310,310,2,6,0,100,200,0,0,0
23797,1,0,1,0,1,410,120,1,6,0,40,90,1,2,1
23801,1,1,0,0,2,150,150,3,6,0,70,0,0,0,0
23834,1,1,0,0,1,290,90,0,6,0,150,40,1,2,1
23848,1,1,0,0,2,360,400,4,6,0,10,150,0,0,0
23874,0,0,1,0,2,140,30,0,6,0,80,30,1,2,1
23876,1,0,1,0,3,190,190,1,6,0,0,190,1,1,1
23879,1,0,1,0,3,180,180,1,6,0,90,30,0,0,0
23929,1,0,1,1,1,390,40,0,1,0,280,40,0,0,0
23937,1,0,0,0,0,210,180,1,6,0,110,40,0,0,0
23950,1,1,0,0,2,290,40,0,6,0,260,30,1,3,1
23958,1,0,1,1,2,180,60,2,6,0,180,0,1,3,1
23972,1,0,1,0,2,290,340,1,0,5,220,340,1,1,1
23983,1,0,1,0,2,170,40,0,6,0,120,30,0,0,0
23988,1,0,1,0,2,100,30,0,6,0,60,30,0,0,0
24009,1,0,1,1,3,190,70,0,5,0,180,40,1,2,1
24016,1,0,1,0,3,200,200,2,6,0,10,200,0,0,0
24017,1,0,1,0,2,350,350,3,5,0,180,0,0,0,0
24031,1,0,1,0,3,230,200,1,6,0,230,30,0,0,0
24034,0,0,1,0,2,300,50,0,0,0,220,0,2,7,1
24048,1,0,1,0,2,280,280,1,6,0,190,280,0,0,0
24064,1,0,1,0,2,220,90,1,6,0,220,30,0,0,0
24080,1,0,1,0,2,220,30,1,6,0,220,20,0,0,0
24105,1,0,1,1,2,220,40,0,0,0,130,30,0,0,0
24145,1,0,1,0,3,310,260,2,6,0,310,110,0,0,0
24168,1,0,1,0,3,310,70,0,2,0,300,70,1,8,1
24217,1,0,1,0,3,380,380,2,6,0,10,380,1,2,1
24225,1,0,1,0,3,390,150,1,6,0,140,150,1,2,1
24237,1,0,1,0,3,210,150,3,6,0,210,10,0,0,0
24246,1,1,0,0,2,210,140,1,6,0,210,120,0,0,0
24258,1,0,1,0,2,240,180,2,3,0,160,0,1,2,1
24272,1,0,1,0,3,150,150,2,6,0,90,80,0,0,0
24276,1,0,1,0,3,150,150,1,6,0,140,150,0,0,0
24277,1,1,0,0,2,320,90,0,6,0,160,80,0,0,0
24308,1,1,0,0,3,110,110,1,6,0,110,90,0,0,0
24319,0,1,0,0,2,300,50,0,0,4,210,50,2,4,1
24328,1,1,0,0,2,270,270,2,6,0,180,260,0,0,0
24364,1,0,1,0,3,160,160,3,6,0,90,60,1,1,1
24379,1,1,0,0,3,180,240,3,6,0,180,0,0,0,0
24399,1,0,1,0,1,220,220,3,6,0,90,220,0,0,0
24401,1,0,1,0,3,180,150,2,6,0,180,150,0,0,0
24411,1,0,1,0,2,360,60,0,6,0,200,60,1,2,1
24413,1,1,0,0,1,210,170,3,6,0,210,50,0,0,0
24417,1,1,0,0,3,270,290,3,6,0,50,220,0,0,0
24423,1,1,0,0,2,300,60,0,0,6,280,60,1,2,1
24433,1,0,1,0,3,170,170,2,6,0,70,10,0,0,0
24458,0,1,0,0,2,340,140,0,0,0,220,0,1,9,1
24469,0,0,1,0,2,390,150,3,6,0,130,120,0,0,0
24474,1,1,0,0,3,140,250,4,6,0,60,40,0,0,0
24511,1,1,0,0,2,130,60,2,6,0,60,60,0,0,0
24517,1,0,1,0,3,220,90,1,6,0,140,60,0,0,0
24530,1,0,1,0,3,290,290,2,5,0,50,290,0,0,0
24538,1,1,0,0,2,300,50,0,6,0,150,50,0,0,0
24557,1,1,0,0,1,210,90,2,6,0,210,90,0,0,0
24558,0,0,1,0,1,330,40,0,0,0,290,0,1,13,1
24571,1,1,0,0,2,370,60,0,5,0,200,30,0,0,0
24607,1,1,0,0,3,300,90,0,6,0,220,40,1,2,1
24618,1,1,0,0,2,290,90,0,0,0,230,60,0,0,0
24632,1,0,1,0,2,150,150,1,6,0,80,80,0,0,0
24689,1,0,1,0,1,190,180,1,6,0,190,180,0,0,0
24692,1,1,0,0,3,190,200,3,6,0,80,0,2,4,1
24702,1,0,1,0,3,250,250,2,6,0,60,250,0,0,0
24712,0,1,0,0,2,360,50,0,0,0,250,30,2,5,1
24714,1,0,1,0,2,310,80,0,0,0,180,80,1,8,1
24735,1,0,1,0,2,320,320,2,6,0,290,320,0,0,0
24797,1,1,0,0,2,220,50,0,0,0,140,0,2,7,1
